순번_정류장ID,117-2802185,118-2801848,119-2802173,120-2802162,121-2802153,122-2801846,123-2802103,124-2802052,125-2801847,126-2801990,127-2801952,128-2801805,129-2801799,130-2801777,131-2801772,132-2801770,133-2800791,134-2800789,135-2800766,136-2800748,137-2800721,138-2800703,139-2800699,140-2800712,141-2800691,142-2800684,143-2800676,144-2800667,145-2800657,146-2800340,147-2800624,148-2800619,149-2806245,150-2800594,151-2804976,152-2800583,153-2800571,154-2800554,155-2800547,156-2800525,157-2800520,158-2800513,159-2805304,160-2800498,161-2800497,162-2800493,163-2800344,164-2800481,165-2803595,166-2800468,167-2800465,168-2800462,169-2800460,170-2800453,171-2800450,172-2804825,173-2800455,174-2800457,175-2800438,176-2800427,177-2800423,178-2800414,179-2800023,180-2800054,181-2805419,182-2805722,183-2805399,184-2800034,185-2800047,186-2804479,187-2804480,188-2804481,189-2803585,190-2805219,191-2800056,192-2800057,193-2800006,194-2800299,195-2800293,196-2804058,197-2806304,198-2800295,199-2804482,200-2800300,201-2805078,202-2800297,203-2803994,204-2803992,205-2806003,206-2803990,207-2803981,208-2806017,209-2805721,210-2803974,211-2803875,212-2803871,213-2803868,214-2803864,215-2800255,216-2803615,217-2803614,218-2803859,219-2803858,220-2803611,221-2803609,222-2803607,223-2803853,224-2803600,225-2800273,226-2803601,227-2804331,228-2803581,229-2800271,230-2807150
181-2805419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.991165660247577,0.9889883598803241,1.0041418644976086,1.001191030147922,1.004364240114795,1.0036634502142694,1.0035243491131665,1.0031248695316253,1.002304899003682,1.0033780097403915,1.002104765927571,1.0045478308336664,1.0029395563149786,1.0033664049973985,1.00411806022596,1.0059076238591538,1.0055980954364128,1.0055286894231203,1.00550157183331,1.0051093056758729,1.004838897989029,1.0046342071217578,1.0047630444801146,1.0040412519675839,1.0043281107001636,1.0040933240473289,1.0040044684997833,1.0035789169678864,1.0032208151729307,1.0037799804574923,1.003808885360019,1.147444387974789,1.1406493860092717,1.1401224137089527,1.1368384641476725,1.131376351130871,1.1298948269798046,1.1254577383163005,1.123860698377681,1.1493808207299612,1.2493908690735065,1.3736733205117546,1.677816359225007,1.7348594818070824,1.761639345920841,1.7847133714245185,1.8192645392070383,1.8858532829502457,2.01670649789868
182-2805722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9871852500561881,1.0072413189952463,1.0022693591966803,1.0056863762973518,1.0046112034745147,1.0045877746846799,1.0038667915327504,1.0028652586052422,1.0039667551596512,1.0025782883424035,1.0050917497758134,1.0033153172374953,1.0037441787891341,1.0045120980934437,1.006327728026939,1.0059903106116241,1.0059818242356957,1.0058656984674108,1.0054474717731687,1.0051536334667042,1.0049344116811691,1.0050591954203563,1.0043107227664139,1.0045930473592586,1.0043256530690998,1.0042768141949485,1.0037835799679629,1.0034982268221124,1.003974025968283,1.0039992649943343,1.1504235912304352,1.1433718032153628,1.1428202951706794,1.1394633341818168,1.13375773090135,1.1322161434664755,1.1276680995625836,1.1259730807803812,1.1518656097013327,1.2536135493592833,1.3805477919285376,1.6915328937104968,1.7500435643594623,1.7776151575930652,1.8013036520972128,1.8365242126415942,1.9051493856971906,2.039854544379173
183-2805399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0129841130304178,1.003940243114619,1.007426458032134,1.006330222981557,1.0059274272940493,1.0051808056584766,1.003847865849573,1.00496746970734,1.0033981079103231,1.0059785422387595,1.003934203998556,1.0043590839482175,1.005143164455937,1.006978437652447,1.00659843514241,1.00649447890658,1.006428601628803,1.005971935742823,1.0056423020317762,1.0054013169905252,1.0055181713210455,1.0047327338298209,1.0050050596370905,1.0046335198147645,1.0045725139386725,1.0041034418254084,1.003747705775757,1.0042752750972115,1.0042943765071715,1.1542313650292602,1.1468472929792868,1.1462638984826208,1.1427025631866408,1.1367929872242788,1.1351737101383101,1.1303835913559102,1.1286618468182976,1.1549290380407315,1.2590570823296228,1.3888916678298782,1.7087791129711083,1.7689800719013704,1.7973587785972513,1.8218204932631552,1.8584038978290798,1.929395487802016,2.0689004417876538
184-2800034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981962647114297,1.0041579043355182,1.0029230127441062,1.002777707871955,1.0022554742071825,1.0012731541958075,1.0028760386574145,1.0011800466724123,1.0045326308576763,1.0025289603682785,1.003075505733329,1.0040092379894296,1.0061765637874291,1.0057934141212381,1.0057045361024095,1.0056651120617175,1.005197904760098,1.0048785980985804,1.0046403913905753,1.004788754317329,1.0039588700396396,1.0042903302316313,1.004087234553424,1.0039332122781872,1.0034096613918957,1.003071568341256,1.0035968559527018,1.0037742184882068,1.163078496603764,1.1548294668176744,1.154164132226451,1.1501992996085317,1.1436434511470823,1.1418274551311842,1.1365337304228709,1.1346351302940538,1.1595385742600228,1.2691263781228435,1.37465946126827,1.6813024930006069,1.7423329917254324,1.7710456275522883,1.7958130405819672,1.8329571738297152,1.90472181892099,2.0463428042630376
185-2800047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0343692649392566,1.01331476607393,1.0087829636543537,1.0053538011733205,1.0022646776751207,1.0048214814385497,1.0018434277037382,1.0066226687554822,1.0033365167499537,1.0040012927617876,1.0051617725843318,1.0077292905704367,1.0071607533550193,1.0069966979610998,1.006882533512375,1.006253169484241,1.0058058969691752,1.005488438755366,1.0056353674785448,1.0046323826142491,1.0049801167148062,1.0045288890386364,1.0043973297460402,1.0038421256129646,1.0034357379859062,1.004014261152829,1.0040960744808054,1.182756595377096,1.172519050363083,1.1716618295477494,1.166776292973605,1.1587553943783364,1.1564888935129891,1.1500627216491077,1.1477680244844557,1.174867962381237,1.29636797260919,1.414009003874811,1.5489848930417505,1.5362077646255834,1.530565997585838,1.5268136623217308,1.545811428742828,1.6037128872014803,1.716959101598339
186-2804479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9930331378346502,0.9978956895899449,0.9985430787973865,0.9983430877909379,1.001778218243289,0.9990653284416372,1.004743644826921,1.001903590845539,1.0026856098229542,1.0039583015951266,1.0067767040392606,1.006249166079058,1.0061176514700292,1.006046438385816,1.0054461306682294,1.0050394854215463,1.0047438184923552,1.0049195229173606,1.0039192618541135,1.0043152389888321,1.0039435448072207,1.0038981580326751,1.0034187568869863,1.002977316955598,1.0035757659007114,1.0037238080773376,1.1852457660123863,1.174711293176247,1.1738259748567637,1.1688049276306802,1.1605707243172096,1.1582397080761182,1.1516516466008724,1.1493008315662376,1.1766735524559888,1.2999675637264962,1.4194606867395114,1.556392385274002,1.5432711316982999,1.5374798154032892,1.5336196230822876,1.5271695753797734,1.56719054471922,1.6771553272649962
187-2804480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0017416746163073,1.000317596843608,0.9991138717094625,1.0028249789896782,0.9996522593239934,1.0056293184013263,1.0023502215748876,1.0031402048027145,1.004446583161388,1.007306557488966,1.00672535156729,1.0065688689070713,1.0064707266589572,1.0058274316707627,1.0053834620527273,1.0050658895349385,1.0052350589699206,1.0041971525504505,1.0045865884004974,1.0042378381428947,1.0041784809674728,1.0035531931119648,1.0032089263782502,1.00375665569155,1.0038480923386783,1.1886528486873702,1.1777548467954873,1.1768340613231993,1.1716461744562867,1.163148465285876,1.16073601328902,1.15394627726362,1.1515252360907162,1.1792296668308995,1.3045474209432932,1.4260685100166457,1.565105598194097,1.5515172655964087,1.5456309015188208,1.541573872884512,1.534862063803514,1.5388119315944442,1.6373155017947014
188-2804481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9993395792276589,0.9985232356143375,1.0030180889296774,0.9993593898322586,1.0060397915039763,1.002391391338691,1.0032285275490391,1.004608314681141,1.0075913753134154,1.0069631126338496,1.0067888329507504,1.006673961887381,1.0059923049906234,1.0055202775607932,1.0051854673964,1.005356328913096,1.0042790135810464,1.0046757501828132,1.0042358211587252,1.004175097540438,1.0035972558589348,1.0031839883439946,1.0038012489818084,1.0038934845791392,1.1929347286355072,1.1815609722051779,1.1805940052032724,1.1751886295336116,1.1663483561013233,1.1638305959730724,1.1567800060358864,1.154268392931501,1.1824070120102403,1.3102222275210038,1.4343777193342448,1.5761532529055216,1.5621283581231973,1.5559448027616205,1.5517999283847284,1.5449103876704955,1.5487376246433566,1.588583186434261
189-2803585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9938797563133893,1.0012252111125912,0.9971189028911639,1.0056522393427487,1.0017605833909504,1.0027295522647466,1.004269326606417,1.0075434488939643,1.006872110140359,1.006689931546366,1.006573461481674,1.0058560699894779,1.005367006533058,1.0050205972973438,1.0052066684836312,1.0040811281190463,1.0045090783925652,1.0041475625074305,1.004019992861158,1.0034298385559153,1.0030142773883155,1.0037148888118266,1.0037554434476157,1.1992519807682323,1.1871460786584287,1.1861081920851282,1.1803698062553094,1.1710070858578854,1.1683290543151228,1.160883026066213,1.1582345182483453,1.1870276445618488,1.3187150309235391,1.4468838273549545,1.5928184760220532,1.5780013587839592,1.5714744469250288,1.567080242761256,1.5597298951946967,1.5635512622200238,1.543283407531638
190-2805219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0091298027361073,0.9960015697962108,1.0101318498445715,1.00281847569015,1.0039414724743676,1.0057675431695687,1.0094107858786527,1.0084562398063748,1.0081538453673224,1.0079159865174274,1.006994133080381,1.0063440281990628,1.005904652085715,1.0060762624458437,1.004778467428273,1.005204424142227,1.0046998798616527,1.0045327013175092,1.003863281206893,1.0033188419541856,1.0040628789327692,1.0041569059856361,1.214602728134977,1.2006777548802219,1.1994624350086682,1.1929015961866198,1.1822547013829807,1.1791811990205314,1.1707691881283333,1.1677870476696215,1.1979626314843788,1.3384959274465753,1.4758795916229597,1.6313489071678706,1.6146361977563994,1.6072894180888577,1.6022980249637215,1.5939421236770275,1.5976210851903418,1.5747780617292284
191-2800056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9858963540556999,1.0051024549460221,0.9997599295868155,1.001334846760493,1.003562072336266,1.0079528961344204,1.0070625203088222,1.0068227007843924,1.0066689783361276,1.0057890273884507,1.005209447544862,1.004806546890083,1.0050353285950946,1.0037269347057092,1.0042479319841107,1.0038001276647912,1.0036750903543359,1.0031098750648582,1.0027411760042755,1.0033280270143639,1.0034476873207938,1.2202846592966154,1.2056022688434556,1.204313925304549,1.1974148938449667,1.1862449329733762,1.1830123079571444,1.1742130486605886,1.171098160507691,1.2020050195444756,1.3462527060970444,1.4874538515942792,1.6468181845797767,1.6292937526105966,1.6216855825452474,1.6164380347502882,1.6076849265919644,1.6111802919179372,1.5872457236403805
192-2800057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0175564746503172,1.0025389254258752,1.004042809821977,1.006368908934518,1.010661228969539,1.0093928372482008,1.0089736809387395,1.0086292357392335,1.0075070730615712,1.0067190014741128,1.0062016478650182,1.0063803573933887,1.0049148999047266,1.0053764411386408,1.0047970791626502,1.004691441137285,1.003883063360297,1.003367026681739,1.0040270506181581,1.004128642706107,1.2300644856460377,1.214161911801297,1.2127536093595044,1.2053089745501755,1.1932944824115708,1.1898011582701498,1.1803741918699329,1.1770437930828896,1.208763978833609,1.3581335949492368,1.5050257378858078,1.6700696060866296,1.6512382125740246,1.643113503027035,1.6374846773109295,1.6280532158456673,1.6314644218940428,1.6059055484961788
193-2800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953348120132117,0.9986290969337334,1.0023840607100796,1.0087941702800944,1.007499160359166,1.0071502913385182,1.0069222310890404,1.0057948111422015,1.005083765403204,1.004603627774304,1.0048888713196131,1.0033421704739858,1.00398595271004,1.003617287080088,1.003574151386108,1.0027842258933979,1.0023282842314019,1.0031352132231106,1.0032740203865436,1.2445859147419447,1.2266439123484079,1.225037869527287,1.2166941594708414,1.2033026176898163,1.1993895641374694,1.1889569018871908,1.185283785789803,1.2183864656188124,1.376703246576498,1.5328674068529657,1.7071248160099965,1.686419561164089,1.6773092357143518,1.6710287726860924,1.66078048113922,1.6636987620864279,1.635385468730045
194-2800299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0121899079120464,1.0196966487582881,1.0229593151688776,1.0173268117503178,1.0153862591779255,1.0137432535239574,1.0110106607159948,1.0091735746040045,1.0081373165809329,1.0082709657464726,1.0059291838977682,1.0064820557742442,1.0053354623924387,1.0051569592071359,1.0041737194053726,1.0034066773631374,1.0043991998671942,1.0045101006933794,1.2897601486941268,1.2651116458644205,1.2628503401857616,1.2516018678072496,1.2338193398312698,1.2285648053455231,1.214981263975445,1.2102430224589795,1.2467336363243617,1.4292001866198507,1.6113345991032302,1.8111866589436683,1.7841228340393815,1.772342128537074,1.7642177129044383,1.7509934434318353,1.7527831311878193,1.7163067223136055
195-2800293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0172271918137952,1.0232966036516002,1.016394749323466,1.0142631225925784,1.0125819221103465,1.00971457831078,1.0079162948875968,1.0069084683962488,1.0071503375270658,1.0047245401979432,1.0054573423008075,1.0046220356025268,1.0042669684658945,1.0034215142083662,1.0027957444578224,1.0037597610186317,1.003901237823358,1.300134707511541,1.2737294865619315,1.2712984461510985,1.259306604163619,1.240419442856082,1.2348316945486704,1.2204762703597418,1.215480210417358,1.2527884956342532,1.4410828062924792,1.629587278558338,1.8356244144249567,1.8069497279887927,1.7944849290230604,1.7857388574389026,1.7717600713134518,1.7733591682555936,1.7348239795529639
196-2804058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.021557709630002,1.0137774073560712,1.011769821176319,1.0103596609268266,1.0075831550541052,1.0060194105169906,1.0051277375421992,1.0055391422651718,1.0030925834352238,1.0040738773252722,1.003425968484555,1.0034999456418952,1.0024820842493132,1.0019385886969554,1.0030559433676574,1.0031456991272831,1.3092325995956526,1.2812212213823846,1.2786357114148632,1.2659700177557123,1.246087632365918,1.2402011051580062,1.2251567817752884,1.2199316216086187,1.2579576579012328,1.4514109061218976,1.6455876450216351,1.8571092530483815,1.8269748404552824,1.813891298031915,1.8046901363397554,1.7900278398621952,1.7913431657910535,1.7509564325916396
197-2806304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9983902866933344,1.0003006321744174,1.0018821456734246,1.0000283288194456,0.9998141986169883,0.9994893469780318,1.0006511434293646,0.9980981685189344,1.0000754159343743,1.000791545875823,1.000852197458642,1.0000922140668755,0.9996735168669217,1.0010097700699794,1.0012062751430237,1.3429925445461695,1.3087353486400448,1.3055502375870731,1.290303491115228,1.2666496722451226,1.2596343427771668,1.2420181213292247,1.2359429536328723,1.2171373515210897,1.4067923370541673,1.6034336228677053,1.8206574384280703,1.7912473707771457,1.778243062858098,1.769248368096648,1.7548648486828904,1.756849083015563,1.7174160396864662
198-2800295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0030783298566823,1.0040479414561065,1.000643964779563,1.0001744987681112,0.9997197582793235,1.001063650155261,0.9980518840845554,1.0002955538422,1.0008458941817662,1.0009061525526564,1.000086043666397,0.9998637314343773,1.0010588927892745,1.0014653704817866,1.3647333212878017,1.3263064025196687,1.3227215221290165,1.3057796107586654,1.279676136738757,1.2719291076607655,1.2526671382423118,1.2460514641988014,1.2256771606559271,1.4115430485679556,1.6154773513540994,1.8405486659632895,1.8090040918199632,1.7955514565441375,1.7860347812592545,1.7709943915715496,1.7440724264174619,1.700364824107542
199-2804482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047692203638752,0.9997941435191481,0.9995626952204613,0.9991528571121635,1.0007745670643498,0.9974371722800334,1.0000207950913316,1.0005313240198872,1.0006280612118237,0.9999320085348027,0.999720529584287,1.0008627171187963,1.0014004404192705,1.381137191431922,1.3394023773217283,1.335502305491549,1.317234225625268,1.2892327200545988,1.2809220398435814,1.2604027471369768,1.2533767051515194,1.231818828501814,1.423712271003928,1.6349875449359297,1.867226263099198,1.8340232791444675,1.8196084475702936,1.8092081917281426,1.7932787726438566,1.7650676474370874,1.7188206675669757
200-2800300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953949335725576,0.9975053756215563,0.9975044268065396,0.9998198867226035,0.995994616399451,0.9992932987729687,1.0004957319591756,1.0004404064092027,0.9995720473894243,0.999275925896068,1.0007432966123202,1.001097032672538,1.4055760874107013,1.358678293299577,1.3542893642926979,1.3339812031445748,1.3030884609313547,1.2939241923385851,1.271516586260248,1.2638777913138943,1.2405643693030495,1.4411909755319454,1.6633296300626255,1.905975892314138,1.8697028906097999,1.8540641542298026,1.8430450322752725,1.8254883973969398,1.7949832452197112,1.7452890483582504
201-2805078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999210371194562,0.9985525050152941,1.0014587878201024,0.9961657439219631,1.0001099396549469,1.0009083501894769,1.0009768580066463,0.9997987383311012,0.9994446090342005,1.0010106954383327,1.0013730802992578,1.4380843023121965,1.3839927662437725,1.3789275400604684,1.3558278400446657,1.3210256188555478,1.3107138117269639,1.2857945901967716,1.2773461846359546,1.2517303267744762,1.4632662320508596,1.6987773042845349,1.9541500356059562,1.9142539169159822,1.8970254310168029,1.8848382680376103,1.8656926171901638,1.832220139443271,1.7778093722284332
202-2800297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9909464497728396,0.9998567582171873,0.9922423341296499,0.9989763641516929,1.0004747546000567,1.0006166147557083,0.9995203123547457,0.9991763273910891,1.000914308696305,1.0014461262721122,1.4851516087051728,1.419759591330532,1.4136468620452223,1.38628354687771,1.3456197626348492,1.3336085223721976,1.305022306008693,1.2954052328650247,1.266503267919966,1.4864660129042584,1.7395385980857938,2.0115823329604026,1.966371860681102,1.9472675896271217,1.9337453895202483,1.9120301479927848,1.8749427554866664,1.8147403653345955
203-2803994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0099680990991662,0.9929234484580015,1.001246172293849,1.0016723927441173,1.001637206961922,1.0004668665412955,0.9999240654031128,1.0015850677858595,1.0019666076258735,1.5215027801422965,1.4468704824841916,1.4399117335040008,1.4091511648976,1.3638919462812311,1.350560218003376,1.319162459952137,1.3086570683179168,1.2772807969088307,1.4091587370270577,1.6487001100709444,1.9135947193528957,1.8738393708827907,1.856454877239402,1.8444729013721965,1.8255960998632543,1.7928206374629685,1.73946566372321
204-2803992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9781783844476086,0.9983528008571704,1.000948977000316,1.0007829679610325,0.9994599828723106,0.9990782868855141,1.001056605902295,1.0014989281225162,1.4515670565936207,1.3869294751960513,1.381016911416326,1.3543899680697191,1.3152037251308386,1.3038305124887328,1.2766871117332241,1.2676089500936594,1.2404400966325313,1.3468326919872087,1.5766653409835045,1.8360166531393929,1.8000701518805933,1.7847045297793593,1.774161733165262,1.7571592159874057,1.727219709402168,1.6793493898121115
205-2806003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.010900990695092,1.0040526654889628,1.0035323213475562,1.0017482181889161,1.0008466418874071,1.00285422190088,1.0031887414158112,1.2827282304042549,1.2442156633699348,1.2409565089026393,1.2249250107894922,1.2011113379671896,1.1945907063346692,1.1780127253470403,1.1724516475716515,1.1555876280552,1.2579291610110002,1.4717401055161246,1.7203092544476717,1.6904762107349667,1.677635546083721,1.6688637039735048,1.6546869649109044,1.6296886726413418,1.5896225550655667
206-2803990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020135046580265,1.0018701838522097,0.9998353081443337,0.9992635649606905,1.0016909141943744,1.002171805306325,1.0522347274165365,1.0447850848107354,1.044746969449166,1.0417551728144188,1.0372901417644456,1.0369791618862303,1.034131477759959,1.033201380626972,1.0300880057486304,1.1262168738704246,1.3175830860986473,1.55060831641939,1.5288232259573542,1.5195378729571534,1.5133822132747428,1.5030607101797373,1.484944769426116,1.4555537584143285
207-2803981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00145267401764,0.9970166735300494,0.9972316805351278,1.0014844472504096,1.002259270843547,1.0019932975628363,1.0022899547573123,1.0030186769527216,1.0025444160838393,1.0017058939668202,1.0028190333330493,1.0025894642338684,1.0026975789184476,1.0023358698771776,1.0021159241177529,1.0018413134562698,1.1842774762369903,1.1771585124085229,1.1740728112811674,1.1727318447316561,1.1695750209616569,1.1641242855146536,1.155294397862335
208-2806017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9934713011926387,0.9957963971923626,1.001493393573244,1.0024480660514787,1.0020664980689682,1.0025493158436922,1.003353781733405,1.0026559167874765,1.0015990234576833,1.0028120536600174,1.002676739054471,1.0026825733918436,1.0023938370968175,1.0021548953249098,1.0016328109897654,1.0815086305277548,1.0779724864399522,1.0763109301175517,1.0761750472745693,1.0746579090716115,1.0721875571152033,1.068380648470833
209-2805721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9975171205089092,1.0058568113209088,1.006165817472684,1.0038255561509413,1.0038604772182558,1.0047639193407403,1.0038336044330434,1.0026235189888406,1.003929671338462,1.003654973091147,1.0036213261282405,1.0030885486856558,1.0027535361631208,1.0023732996527035,1.0034862947336187,1.0021986586530836,1.001588847584353,1.0021953827025751,1.0019530728546537,1.0015882400481837,1.0014831417120567
210-2803974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0075046382189239,1.0073154241946423,1.003288745687691,1.0034654555659799,1.0046309879440949,1.0034881321514983,1.0020903855915146,1.0036782834238762,1.0033907298407252,1.0033642961196365,1.0027945924676813,1.0022502542398999,1.0018919050939943,1.0031222989006185,1.0017423391909333,1.0011593306293052,1.0018186453214484,1.0015640577591483,1.001313622848853,1.001093103497864
211-2803875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0071519724018005,1.0026005148784736,1.0029871739351912,1.004301860052204,1.0030863582132323,1.0016483974176937,1.003386199925294,1.003120348798661,1.003105896165892,1.0025436309630757,1.0022221744412312,1.0018528498116859,1.0029817379978114,1.0017077444322895,1.00110736661887,1.00178728902713,1.0015256769946823,1.0011360197053731,1.0009193389583946
212-2803871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001539511482851,1.0026446756643363,1.0041738301249,1.0028171961738375,1.0012831617641218,1.0032159905311044,1.0029536469975215,1.0029472828171335,1.0023727053147413,1.0018286965990264,1.0014940481572276,1.0028984495607465,1.00143036097751,1.0008123925279266,1.001520468328023,1.0012545456732125,1.0009983112909613,1.0007823398333429
213-2803868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9901485847033383,0.9959149639106919,0.9955177832365331,0.9954186913775568,0.999423778964126,0.9998990696355955,1.0001377951882389,0.999948036378926,0.9996706259455087,0.9996126709479821,1.0019626707218119,1.0002557884546168,0.9993708836023317,1.0002293610221342,0.9999438148634342,0.9996948259254684,0.99953007409125
214-2803864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.025955304824835,1.0006442945049399,0.9974600190437691,1.0031106273463462,1.0025995845594124,1.0026245217993435,1.0017306683092333,1.0010223984893007,1.0006943846375584,1.0027752662207934,1.0008640466920085,1.0000724007349198,1.0010011236949468,1.0006708701509333,1.0003688644047777,1.0001424522668774
215-2800255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9946852018266181,0.9950448951126538,1.0015513800264337,1.001526011842167,1.0016710105300084,1.0010115939066668,1.0004443805371441,1.0002241687558633,1.002467939608649,1.0005466147003172,0.9997515206204083,1.0006968000963643,1.0003698875723521,1.000077381749461,0.9998696308262892
216-2803615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9952462879040421,1.0043544798133621,1.0031851299500987,1.003137972159646,1.0019240187226706,1.0010734337275404,1.0006996970708453,1.0029323552322653,1.0010880497089296,1.0000331304256171,1.0010251043363259,1.0006725207682052,1.0005381691076571,1.0001133034846772
