순번_정류장ID,1-2801796,2-2803544,3-2803541,4-2801806,5-2801954,6-2801957,7-2801963,8-2801970,9-2801956,10-2801945,11-2801686,12-2801182,13-2801662,14-2801649,15-2801642,16-2800166,17-2803661,18-2801697,19-2801925,20-2802020,21-2801907,22-2802033,23-2802057,24-2802105,25-2802127,26-2802131,27-2802148,28-2806098,29-2802187,30-2802189,31-2801857,32-2803775,33-2801832,34-2801830,35-2801824,36-2802232,37-2802240,38-2802256,39-2802268,40-2802276,41-2801814,42-2801811,43-2805668,44-2802295,45-2802296,46-2801865,47-2802291,48-2802549,49-2802365,50-2802570,51-2802563,52-2802566,53-2802366,54-2802349,55-2802577,56-2802581,57-2804851,58-2802597,59-2802594,60-2802591,61-2802590,62-2805039,63-2805309,64-2805206,65-2805004,66-2806095,67-2806096,68-2805879,69-2806638,70-2806639,71-2807451,72-2807453,73-2807457,74-2806050,75-2806582,76-2807454,77-2807455
60-2802591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8884733083985038,0.9946831627023299,0.9954502294666877,0.9991006702021554,0.9966443269902683,0.9986084349012594,1.0027555034754145,1.0068471663522125,1.11518750110227,1.134683409975239,1.2039736805812629,1.5499497885417484,1.4661503629888724,1.3584336157233738,1.327460355414162,1.285380371444963,1.2966834602966697
61-2802590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0559562418316473,1.0296293787989097,1.0211675939110139,1.0161451085416222,1.0151358515573228,1.0179887601889117,1.016463966877992,1.1317573875874936,1.1519776895807645,1.2255783963753581,1.598268581291956,1.5008008341695234,1.3797867032028348,1.3455790722213237,1.2993345000575034,1.3101183680225417
62-2805039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9969516340696003,1.001590087261236,0.9968956276233624,0.9998890359460894,1.0058106223623287,1.008529809901055,1.0425296314554917,1.069105731376231,1.2503162759211572,1.6791416542960544,1.556351949349313,1.4090947764131245,1.369258593805653,1.3156564388104035,1.3264676123810115
63-2805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0080797029025912,0.998684575921893,1.0022980462233442,1.009655292229404,1.011175818521029,1.006542382452595,1.0068503062728817,1.284588995659673,1.7738678250564235,1.6189024432988393,1.4418683099972038,1.3958223119888737,1.3343697300792525,1.3447103530810556
64-2805206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.977312432691157,0.9970645163594289,1.010637652402778,1.012757787108042,1.0067805332785593,1.0066145917379377,1.3379833650521589,1.9269225383608997,1.7135127721833776,1.487592594170329,1.4320977001407917,1.359078219115674,1.368645425176183
65-2805004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0021930770950949,1.0095369699671255,1.0118053716075908,1.005464046967975,1.0059877051429826,1.365762758655306,2.009731506886807,1.7615531927687127,1.5091179900950218,1.4488358785015718,1.3701258522592588,1.379292365146953
66-2806095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0191968294268818,1.0143357441398604,1.0060784069548352,1.006604305785293,1.4244898605830163,2.1810673863079133,1.855659126091996,1.5492015039273348,1.479709579363028,1.3902514657695253,1.3985601098510092
67-2806096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.013119482709423,1.0038931778698326,1.0048273190283319,1.4812283903258012,2.3535808776711287,1.9426645811437666,1.5831001479316305,1.5052524589281782,1.406351508724586,1.4138921117136856
68-2805879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9829870196500949,0.9924449083584559,2.0724438819035207,4.302035679889244,2.601667729840616,1.7780515813411542,1.644819498566282,1.4884492059709253,1.4907292302604014
69-2806638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0100043352119252,1.1489365303170556,2.4130006058347715,1.8200110922775026,1.4435514125026503,1.373952252468281,1.2944506977071537,1.3114983754312668
70-2806639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9773977285482504,1.6936919801021717,1.4384278696190627,1.254453075690813,1.2169590024994612,1.1781664513542087,1.202933354008014
71-2807451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0113388025487797,1.0006767513892219,1.0042196916505766,1.003149622054733,1.0143050355096421,1.050983037286855
72-2807453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9813762235856951,1.0000510244018403,0.9993708260683619,1.0152527219716643,1.0624558698791864
73-2807457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0089803012746235,1.0055264745850852,1.0225131624187733,1.0778844740296971
74-2806050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.996839972409036,1.0335067211871787,1.1234340784639223
75-2806582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0499198652091724,1.1676742728646734
76-2807454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9170069979469746
77-2807455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
