순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803666,6-2804907,7-2803796,8-2802358,9-2804867,10-2802347,11-2803527,12-2806624,13-2805010,14-2805397,15-2805059,16-2805587,17-2804865,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802544,32-2802548,33-2802573,34-2802308,35-2802315,36-2802317,37-2802320,38-2802321,39-2802322,40-2802324,41-2805421,42-2806664,43-2806665,44-2805423,45-2805016,46-2804853,47-2805042,48-2804900,49-2804957,50-2803810,51-2801820,52-2801828,53-2801904,54-2804910,55-2801833,56-2802219,57-2802216,58-2802209,59-2805660,60-2806528,61-2806527,62-2806526,63-2806525,64-2807112,65-2806514,66-2804814,67-2802156,68-2802151,69-2802130,70-2802126,71-2802120,72-2802068,73-2802032,74-2802007,75-2802006,76-2802016,77-2802028,78-2802036,79-2802075,80-2802115,81-2801849,82-2802136,83-2802158,84-2802168,85-2802175,86-2801848,87-2802825,88-2802870,89-2802378,90-2802395,91-2802399,92-2802406,93-2802409,94-2802413,95-2802417,96-2802427,97-2802444,98-2802457,99-2802494,100-2802512,101-2802523,102-2802541,103-2802547,104-2802552,105-2802566,106-2802366,107-2802349,108-2802577,109-2802581,110-2804851,111-2802597,112-2802594,113-2802591,114-2802590,115-2805039,116-2805309,117-2805206,118-2804866,119-2805586,120-2805058,121-2805396,122-2805653,123-2806625,124-2803519,125-2802348,126-2802345,127-2802359,128-2803795,129-2804906,130-2805203,131-2803522,132-2803523,133-2805995
73-2802032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9920632827949902,0.9981337930887918,0.9994889360192251,1.0031326670640257,1.0030008064905958,1.1211060511927105,1.3389204061794637,1.4833066632424483,1.390917643710421,1.2973488554763728,1.2712292153321958,1.268418907158242,1.2448023674857618,1.2315642275106888,1.2134411795964712,1.291193327297531,1.2634433822347892,1.2409913978606504,1.2176499002516652,1.2283592626478979,1.2205040033981065,1.2090963465305915,1.1975963133610754,1.1883134391614212,1.1802154665507256,1.1889734692947076,1.1847504210026834,1.182320624526308,1.26967259626618,1.263837780349159,1.25840198011513,1.2516176547176097,1.243631425048312,1.301299017367768,1.3543624624204738,1.3654176165908531,1.3969019749126066,1.3411762477517402,1.3343990771607608,1.3293596978609918,1.359510658386976,1.4195858547237548,1.4081918787100671,1.4082980291866132,1.4204151762446657,1.413055137764924,1.437304443607554,1.4827192430415612,1.483731486628039,1.4974568932039307,1.5340890070660738,1.5335318877303896,1.507643632965585,1.4838955202285944,1.5166853388788837,1.571214217398074,1.5782119884575538,1.5594108951768042,1.5504326181073957,1.5384525863538059
74-2802007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004293189513269,1.004084543356865,1.00736686142857,1.0064778196705095,0.997687192997582,0.9989723244702576,1.0613213533567676,1.0518421298627674,1.0369703746590762,1.0361906668896377,1.0507517766309744,1.0437751180854975,1.0461439457547828,1.0415736006562688,1.1192689221721572,1.1076674954123877,1.0992966881609987,1.0909767598620286,1.1050379329101274,1.1016917480087733,1.0963175771986646,1.0917262425536287,1.0878819427290989,1.0845138139974495,1.0971980566940938,1.0945566372820419,1.0948154599501836,1.1772491984739666,1.1731786568903086,1.1698913306368417,1.1659984584872023,1.1610226201567009,1.2145652924762518,1.2636643056092107,1.2747235087284505,1.30736169413815,1.2655075853229474,1.2606497817849371,1.2568338028113157,1.2854656256920176,1.3422570033939665,1.3333479815234563,1.3351991368759852,1.3480708937544486,1.3419123135312105,1.3651992119527572,1.4079365594473032,1.4096933426811358,1.4237168982410684,1.4594554099831578,1.459855308066269,1.438131892485116,1.418075473696195,1.4498043137844894,1.5013271594921012,1.510262363088346,1.4939980932526489,1.4863275691648121,1.4760713634197262
75-2802006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995794873075948,1.0075930794550565,1.0062446671054879,0.9951305263841227,0.9972056452351995,0.9999888591574687,1.0007217455469914,0.9957577912074889,0.9987586567936304,1.0171674332671847,1.012145944162781,1.0170566982725753,1.0142531119250948,1.0610315683180607,1.054154674246303,1.0500798942531482,1.0464713833094386,1.0620986795104104,1.0601544763362651,1.056648726874551,1.0540774050782182,1.0521779869060552,1.0505211600063875,1.064810154248163,1.0625288590306912,1.06387716828239,1.1461509594412163,1.1427802307647974,1.139911005278868,1.1369300282244874,1.132915629264263,1.1862983522697272,1.235163929569914,1.2464477795315554,1.2800743458637713,1.2418197003916875,1.2372910867777167,1.2338254453063766,1.262533310293836,1.3193212962777963,1.310845506515482,1.313203009851835,1.3263874311682322,1.3209000154940886,1.344016837459493,1.3867486298247538,1.38862687576492,1.4028718948229404,1.4388840056364887,1.439547141971214,1.4186845154610046,1.3994080367565906,1.4312296498576975,1.482758583169043,1.4921760763177698,1.4764758948942776,1.469055760713599,1.459133305587284
76-2802016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0100086917586324,1.00726949256361,0.9932820078734869,0.9961269431568305,0.9994693272902329,1.0003876913737517,0.9950842152836342,0.998379861760873,1.0180990861421217,1.0126848139490776,1.0178421324525158,1.014828137050695,1.063948571326368,1.0564955556979698,1.0520467591249636,1.0481009443836717,1.0642519065418397,1.0621636749093029,1.058442540905071,1.0558271030973174,1.05364758450281,1.0517471629659159,1.0664972537312054,1.0642479230236508,1.0653437549391662,1.1499797425846845,1.1464432795715511,1.1433061137707423,1.1402607134066096,1.1359301377987554,1.1908157117702327,1.2410215955827153,1.2525609871429864,1.2868499535067783,1.2467233403739686,1.242109773626855,1.2383897561158552,1.2678367837400668,1.325900369402211,1.317076123161501,1.3193407387498841,1.3327947825027933,1.3268709467220416,1.3506782397073958,1.3942620950759317,1.3962095149605727,1.410567417405096,1.4472522864612631,1.4477050750637077,1.42627916281169,1.4062144830837173,1.438617066842078,1.4912161164086875,1.5004379877036786,1.4842231194855693,1.476652208380073,1.4663984625209467
77-2802028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0021039364452404,0.9846607197150676,0.9912114164865434,0.9965180847917525,0.9983524075910715,0.9927821037124672,0.9967902420477932,1.019101995612467,1.0129884308981196,1.0186525416755,1.0152867893779725,1.0686923697923603,1.0601959904562628,1.0550849716101396,1.0505565399643169,1.0676271604800678,1.0652895399675901,1.0611984312498344,1.058127766701585,1.0558563317223453,1.0537565404944815,1.0690888153403155,1.066694971758482,1.0678813447672753,1.1562200741465407,1.152531256518123,1.1490074995333144,1.1456454741366406,1.1409666852255005,1.198208412577728,1.250692301017279,1.262663328247598,1.298062039112519,1.255023362304504,1.249857844537931,1.2461009794503761,1.2765062731990755,1.336712327532195,1.327294851976758,1.3293966064856888,1.3430051054955783,1.3367002284922778,1.361421230497281,1.4066123201134793,1.408486334261449,1.4232140093617835,1.4610207657298075,1.4614225037215753,1.4385545762122098,1.4174422574656047,1.450706410133164,1.5050920608417937,1.5141496890893988,1.497168000094701,1.4890671493695642,1.4781557616896133
78-2802036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.978092670339998,0.9886908404879163,0.9955428921908352,0.9978772468733015,0.9919503720591047,0.9963741419643766,1.0202988701064537,1.0136866477676036,1.0196137904310258,1.01598854870288,1.071953195468259,1.062758559696889,1.0571983060154504,1.0522730173531374,1.0698653288538436,1.0673658118370406,1.0630386396513578,1.0597637025536482,1.0573403959748204,1.0551109256974602,1.0707605870760442,1.0681495293746588,1.0694414123353144,1.159955628318976,1.1559634809177557,1.1524202260961869,1.1487381530344418,1.1439786352297203,1.2025589125958973,1.256341604620548,1.268553782821635,1.304564176661855,1.2597530507687564,1.2543919793307938,1.2503781913324172,1.281492879546083,1.3429038493092038,1.3330232671012117,1.3351431719165143,1.349007359475258,1.3424781806684514,1.367538147452461,1.4136331578368522,1.4154609054363605,1.430391518897649,1.4688215247496144,1.469002200935585,1.4453808265584103,1.4236186600152079,1.45752469178075,1.512910266270024,1.5218631195760237,1.5043863222222724,1.4960422840602605,1.4848126005005131
79-2802075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0055856934750163,1.0106262356087916,1.0078855960037998,0.9962508269808256,1.0011686977179275,1.0300103093935857,1.020995682539049,1.0271900645275227,1.0222278349234164,1.0859845480039776,1.073994671308505,1.0665722878241772,1.0599778492331164,1.0790210438076036,1.075901408951412,1.0706978526031203,1.0667980708875755,1.0637681883731924,1.0610247163474247,1.0771964098024196,1.0744257076307029,1.0754469841676493,1.1726185455992877,1.167774593135465,1.1638827949442259,1.1596865261581981,1.1542506796427021,1.2166117823098312,1.2742136151770076,1.2871070945942316,1.324792986099896,1.2744722899754137,1.2686284866526065,1.2641552834777956,1.2967551945479252,1.3616263493160223,1.3508213930115658,1.352483399622751,1.3667138047373897,1.3596359900629869,1.385856389583542,1.4345497650911798,1.4362203354443595,1.4517071869289238,1.492022359653687,1.4917504453112203,1.465862648293623,1.4421534227580923,1.4776912413128758,1.5358149159781829,1.5445238502356016,1.525471926660106,1.516412798003874,1.5043566386663874
80-2802115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0165955780404943,1.008953008817336,0.9939948220549358,1.0002985240945308,1.0341290703773596,1.0232732861675726,1.0299816476604906,1.0241443487478923,1.094302839842056,1.0802054091101743,1.0714686006815326,1.0637678680376177,1.0839228601449387,1.0803868316245193,1.0746005471272253,1.0700286090647835,1.0668066929449316,1.0636000922214766,1.08068291505959,1.077718828484248,1.0786629447274187,1.1799937528758604,1.1749131612656043,1.1706915872042625,1.1660637771283342,1.1600403186632846,1.225236405856617,1.285489307899896,1.2988559765240024,1.3376994558075999,1.283713728607341,1.2772105729181615,1.2726784471066352,1.30644684776902,1.373689501923907,1.362163546920414,1.3635892924014035,1.378065960748035,1.370410077678555,1.3976219838836526,1.448090403021479,1.449649448052468,1.4655121553194468,1.506887117295383,1.5065225091664414,1.4790765833580863,1.4541553060145445,1.490483631131964,1.5506584115109152,1.5591129784851738,1.5390649087714465,1.5295196615271058,1.5168332369380162
81-2801849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0017368491646528,0.9873070412708683,0.9963489513955034,1.0023931058618067,0.994694238187997,1.0311761486523554,1.0245681186551163,1.0738171792420783,1.0615433844292226,1.0546235402279878,1.0489029854420362,1.0705731514089434,1.0675083501761022,1.0623081329919482,1.0586628533859754,1.0558900007651604,1.0532220409826163,1.0712333379109316,1.0685184860826291,1.0698399109503733,1.1738386309419846,1.1689262348257048,1.164422556075128,1.15977139073042,1.1541154393519037,1.22083959835424,1.2825671680874087,1.296303390057382,1.3362188592340165,1.28119650382729,1.2747469502871591,1.2699180730124782,1.3046052711743776,1.3730853252342616,1.3613446265682403,1.362950850062181,1.377721117881892,1.370053179881193,1.3976577307968385,1.449116043776735,1.4506928095063598,1.4668521859858314,1.5088756995724104,1.5084744740474776,1.4806874832538908,1.4550211048477208,1.4919666206206146,1.5533484676026563,1.5617278731630004,1.541265439261919,1.5315274378161778,1.5187079220254998
82-2802136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9777856780700886,0.9939372847827679,1.002610802629505,0.9927657622157523,1.0380820430448143,1.0291485884758402,1.086020826637774,1.0701663126704428,1.0612053319451302,1.053877326136743,1.0774822330114366,1.0737763786897128,1.0676865772423092,1.063314978446214,1.060010492923504,1.057065320945302,1.0758948272102495,1.07274504543122,1.0741318598253304,1.1848019571353696,1.1796327287141062,1.1745831295312352,1.1690812599464113,1.1627379400730369,1.2335764542321273,1.2993725863538927,1.3138204763259245,1.3554373400946564,1.2944724909727021,1.287531379906916,1.2822277302697496,1.3183851612004902,1.3906575804546877,1.377809246178385,1.3787645357022857,1.3938742894107365,1.3855229229182382,1.4143950100171492,1.4684667799786149,1.4698633800826635,1.4867030455343229,1.5304513246724711,1.5299880842427753,1.4995721623147877,1.4719110945985818,1.5103301974119752,1.5745438062923673,1.5824958959646105,1.5606786326407596,1.5502156148352952,1.5363451314838867
83-2802158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.027998620632927,1.027707510600739,1.0033924024232055,1.01826002087264,1.0098922663095262,1.1233772755936655,1.0959958292771823,1.0805961707909926,1.0683526704778774,1.0953679354044916,1.0899805852679485,1.0816655750430586,1.0751773554841393,1.0705188668640968,1.0664804117894284,1.0871808688445075,1.0834208116461743,1.0843055874993903,1.2075067160572206,1.2007619771802884,1.1949787035112436,1.1881838067960755,1.1802527851995666,1.2582887720684415,1.331446641844246,1.3471047623207903,1.3914591363443924,1.3191951183998927,1.3110735188560223,1.3048733472147211,1.3440288613633422,1.422267696365841,1.4073621962557115,1.407674918063479,1.423263288095894,1.4134938890670854,1.4446902567784783,1.5033209210281226,1.504337334725231,1.521896979955479,1.5687030177804542,1.5674192492206072,1.532733531131923,1.5014845309549234,1.5425214846883757,1.611443136870794,1.618652176500007,1.5940683364228487,1.5823226721319845,1.5667995691091745
84-2802168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.027439477309999,0.9909197464648263,1.0150381920676887,1.0053958459528405,1.1420402665119875,1.106388215179542,1.087110870411162,1.0723535633360683,1.1016310188897236,1.0953730232809071,1.0859372894949892,1.078811060008382,1.0733190660075995,1.0688263419490576,1.090536794060968,1.0864866671718603,1.0870918984381328,1.217474508336041,1.209868758753113,1.203527368454981,1.1958101919727118,1.187165617119932,1.2693441767444005,1.3465087921104597,1.3628300165382436,1.4086754134926067,1.3301563777873926,1.3214329693013707,1.3146273193634936,1.3555003509043133,1.436947983253938,1.4209702430384585,1.420884309108241,1.4368883143843907,1.4264542191002205,1.458794969539212,1.5196440607990371,1.5204639964981397,1.5384754962704315,1.5868012916577692,1.5851656175386653,1.548263322787883,1.5153133084757433,1.5574926353092893,1.6289096191026258,1.635666016648589,1.6097299919162114,1.5973294173245878,1.580965600474694
85-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9428383565538812,1.0064390597146131,0.9961828205431313,1.1583978088419562,1.111788429911578,1.0885010890014228,1.071745836442857,1.1041839365970205,1.0971262761383753,1.0866802934515687,1.0786382691661403,1.0730009548279185,1.0682307753748908,1.0913396967871372,1.0868208901868297,1.0876359624086789,1.2255921648530088,1.217286636989547,1.2105732342452513,1.2020918279493036,1.1927106491989097,1.2793710446357118,1.3610756107316064,1.378163646886941,1.4257484471305797,1.3403835989850053,1.3311827357815122,1.3240433484344836,1.3666704186213139,1.4517089227879232,1.4343770488771483,1.4338690236207077,1.4501850188977126,1.4391931985504818,1.472638853283349,1.536111110794909,1.5368916314985015,1.555411190835907,1.6054345214749481,1.603061482888642,1.5637464433390051,1.5289617640456334,1.5725458828265597,1.6467047128565375,1.6531325824480292,1.6255680577989262,1.6124576546989353,1.5953233837288354
86-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0603724221910098,1.0193031101252368,1.1720727296350717,1.1138312175056617,1.087211495212681,1.069225677196508,1.1046179733729118,1.0969713959004228,1.0857994765528907,1.077630930530237,1.071765748939037,1.066848062657451,1.090747739675491,1.0862451394870778,1.087126665717516,1.231412525663828,1.2229918010281606,1.215373513234819,1.2062950376194095,1.196341908907884,1.2866043686209485,1.3719790994167533,1.3896860935916533,1.4386641770604123,1.348112992872624,1.338235908872735,1.330881047606824,1.374550735477437,1.4624017753643148,1.4444961859035952,1.4434766189383559,1.460037344581664,1.4484874320652172,1.4827508634145952,1.548457257992871,1.548895736859622,1.5678118130537824,1.6193426491439566,1.616830144951888,1.5755844622017048,1.5390802891575288,1.5839137287735419,1.6600585296656898,1.6659430944164304,1.6373841361353914,1.6238676096919593,1.6057415417557375
87-2802825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9763702870537528,0.998951998566133,0.992217310219324,0.9955439857601764,1.0001245557850649,1.0432870346007597,1.0401307324618987,1.0343159931812365,1.0317966418042965,1.0301842184880738,1.0284543417980658,1.0827128376488298,1.0783965974581808,1.0795498637303287,1.2035280437964055,1.1955670948700057,1.1886115320054247,1.1809107885717387,1.1719675323183778,1.264005038395351,1.3511019205680526,1.3695123519989283,1.4207795718541665,1.3319820894960006,1.3222035430498593,1.315671320623032,1.380386480314104,1.4717583748996481,1.452633313896274,1.4513058497642095,1.4682598424410696,1.4559283745099307,1.4917555420020923,1.5600081117581241,1.5600954278184633,1.5795460543710231,1.632587168595459,1.6299289892865785,1.5864888776894628,1.5482215308726708,1.5944164475679943,1.673335747100227,1.6786763755740652,1.6487913934983447,1.6346493230092831,1.6158636657312186
88-2802870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0117839572039329,0.9971898168931361,0.9996140432084314,1.0036616046686868,1.0523519562681631,1.0479864107080887,1.0406265709310205,1.0367485620608954,1.0344725957119343,1.0324588810570168,1.0903812231165815,1.0852898682690217,1.0863380336869153,1.2184266602781524,1.2094066155420546,1.20153854568754,1.192654767629755,1.1827942512404437,1.2805219743886775,1.373496307916975,1.3928036653641676,1.4458954207354442,1.3474287535992961,1.336927672426999,1.329761047800645,1.3974898979752803,1.4933369130982963,1.4726985263060646,1.4706196636635387,1.4877856027094187,1.4746068655849214,1.5117919120457015,1.5831472205527464,1.5832517481780757,1.6030335761100452,1.6582430794491252,1.6549830298698736,1.608004229967954,1.5670329160093186,1.6147131279902056,1.6969615410484402,1.7016465230771258,1.6698208561972168,1.6547479311629874,1.6347678824861602
89-2802378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.979185716241944,0.9923550078489584,1.0007776193149702,1.0650502591553368,1.058008812494114,1.047465338607873,1.042128724143157,1.0387791225929364,1.03598424027417,1.0327384669120088,1.029184876944556,1.0566725659156895,1.2462047962078449,1.2345964858472698,1.2253161302550541,1.2139032961053873,1.2012502799256728,1.3107317411871964,1.4160076152994465,1.4371520772320299,1.493838364785097,1.3759817125354712,1.3636580023097602,1.354335448190698,1.3399111047183025,1.3741357748322134,1.358744107025476,1.360745004930946,1.3798486721457546,1.3699606027721378,1.405405902075348,1.4721045176951728,1.4737709455631733,1.494303103645753,1.6032894615967859,1.6470759696508384,1.5992403827523416,1.5602278869261315,1.6264220988681444,1.681948053830161,1.6874128688709837,1.6557473417120705,1.6403142176351406,1.6429721552552412
90-2802395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004683003076516,1.0095054929356133,1.0942429371488471,1.080814787596057,1.06371097972467,1.0538989154198997,1.0482776725924783,1.0439023685962479,1.039101831369292,1.0348896610114455,1.065236596585229,1.2784762449819405,1.264348878874909,1.2524578041935324,1.2376987226979608,1.2227982369121735,1.3439716563330384,1.4620046221044694,1.4848621928030643,1.5444409239794554,1.4044705440906606,1.3902506667229513,1.3795209651757472,1.3633181888585604,1.3589581684638312,1.3437072024112129,1.3462932941522459,1.3663281708740516,1.3565275676872848,1.3929291910119788,1.4613206934138527,1.4632131711051013,1.4844663436933723,1.6397647633924586,1.6862568644417077,1.6327010011252958,1.5895096939304236,1.6600395730479276,1.719204691881816,1.7232391150126363,1.6874783285013282,1.6708616257819118,1.6735403080048716
91-2802399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0131710460145837,1.1453228807743197,1.1148728080276664,1.0838264793146426,1.066772631792999,1.0576593051374974,1.0511062559410533,1.0443625478996823,1.039311317268549,1.0736298327404952,1.3190652724628398,1.3004313880048364,1.2848341148533693,1.2663660909943035,1.2476907427494384,1.384668093135096,1.5199668038832226,1.5449918807127572,1.6077875703352238,1.438491801824006,1.4217797835534451,1.4094444574506966,1.3907269048632522,1.384508746541532,1.3670566456867828,1.3689489072693806,1.38969742111539,1.3784043062163753,1.4174652484465757,1.4910608267748873,1.4927565461852808,1.5148439145546617,1.6825733051553737,1.7333649816183323,1.67225941933675,1.6234007017229481,1.6983319567875126,1.761859981048864,1.7638524867692806,1.7245227722816474,1.7060390565058985,1.7077672802267572
92-2802406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5209825711916982,1.2519086014902612,1.1368907210198862,1.0921949762979377,1.0732312171852494,1.0615998971918266,1.0509658422184442,1.0443713672531978,1.0859718890182022,1.3915918508615623,1.364525275290497,1.342240988485403,1.3144641002115545,1.288050262821203,1.4529928661706801,1.619855416114609,1.6242756627253117,1.5811529812148923,1.4094154897056959,1.3929044591903903,1.3805658048962517,1.362113089447386,1.4227325134701765,1.4016586529845847,1.4023265508011191,1.4240580719126672,1.4106295947286132,1.4535066207877991,1.535167765791224,1.5359686976409856,1.5597618157523572,1.6717819178037305,1.724499202627951,1.6616242312807568,1.6115475899461398,1.6896651830385074,1.7558222341312222,1.7582026250797655,1.7178161316237481,1.6986179424352434,1.7003834405150906
93-2802409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.999824890342916,0.9908015125780228,1.000226769828624,1.0045388514104951,1.0063485216845736,1.0074011237240463,1.0027087196098596,1.0502148230760817,1.3795149973111522,1.3510681586587008,1.3274502875063081,1.2992358452730146,1.2725471178026138,1.3868451731065239,1.5530439223500552,1.559529331561168,1.5243836753839475,1.3674024943319194,1.352201545845821,1.341310257960096,1.3241205777448934,1.4191317546391948,1.3975095306092933,1.3983736797222466,1.420922543580094,1.407385134998383,1.4513777853013994,1.535630742382507,1.5364480381562766,1.5609878534235255,1.641382850551349,1.6946133473547726,1.6337739096406518,1.5854425839913326,1.6635471176747911,1.7296516730371325,1.7338142247218524,1.694151323903404,1.675461476531616,1.6779349185272068
94-2802413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9845532326419797,0.9964513765853202,1.0029041352900796,1.0053893178893178,1.006802972284098,1.0016602224805988,1.0542388042486581,1.4189679004339117,1.3846933007984488,1.3565602478641685,1.3229037818036986,1.2919496273763873,1.267104326733702,1.374686806393024,1.3856195077155675,1.3748663645501515,1.2674699346939053,1.2571628216289081,1.2495443100700443,1.3157560554262813,1.4358218689384872,1.4124709616772375,1.4127162534116051,1.4356489819010172,1.4209133788230954,1.466797706269487,1.5546702050576784,1.5551319752211676,1.5803034774692262,1.6486981090256034,1.644900685704201,1.5887333941038229,1.5414184498562324,1.5983882226585142,1.6970066725713517,1.702608175189463,1.6648151532587554,1.6469715365971904,1.6238080400581631
95-2802417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0057672531198756,1.0103769425901523,1.0111829205705865,1.0111084591534607,1.0047252732692944,1.0650954904615657,1.4977581778573616,1.4507144536917749,1.4129431777296646,1.3684098524456096,1.3283134290764047,1.2973379323394476,1.301872430371859,1.3150642875636283,1.3242729838713874,1.2523261915385306,1.2422867102284096,1.2479973790744574,1.336163676507356,1.4646710569727004,1.438283977463516,1.4373562271554778,1.4607872124697732,1.4445641191409584,1.4929459204876996,1.5867506028028229,1.5865535110689248,1.6126802963820175,1.684608093990728,1.6794374907672713,1.6176193574139661,1.5658105144685868,1.6254945624414505,1.7297237943632715,1.7338354177347193,1.692798978436305,1.6734244073498385,1.6483465197310074
96-2802427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0153717581275818,1.0141635581061694,1.0128608245463324,1.0044161093842667,1.081359211700618,1.6490913811558245,1.5720205617246579,1.5128307455394234,1.4436005624528165,1.3871360639995982,1.3447000856882074,1.3473282805475257,1.3610066621355286,1.3653991056652937,1.2737216115651635,1.261870878760322,1.2677961571023335,1.3643780846942597,1.5054611289455584,1.4743783975611398,1.471585044456662,1.495645241509219,1.4766042106353854,1.5291845466203118,1.6317254726599015,1.6304815761789764,1.6579366015579058,1.7349512737029151,1.7283182065557479,1.6576496493722437,1.5989896257984628,1.6625262931205098,1.7748184228966553,1.77664177733547,1.730887304874491,1.7092977701758911,1.681465553054475
97-2802444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0025201069633993,1.0073751373608475,0.9965125783821341,0.9902391364561057,1.3393292782549024,1.298244044166109,1.2670389229212755,1.234576560757421,1.2053272719668284,1.1835270650412173,1.19447931794185,1.2129052287990183,1.2373057710015427,1.18544696466402,1.1995913324051517,1.2873364859407268,1.3930410717925066,1.5478684013048998,1.5114140594496126,1.5064200913260095,1.5310156010020355,1.509378420605407,1.5658992265830647,1.6778521754717084,1.6753787371957836,1.7041612871777818,1.7865017659641071,1.7775813772472437,1.6972961038965195,1.6315613351516896,1.6993028358544569,1.8200246447281163,1.81927176993942,1.768512920394679,1.7445894986686248,1.71387255357622
