순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2807389,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059,30-2804060,31-2804605,32-2804607,33-2804609,34-2804554,35-2804552,36-2804550,37-2804548,38-2804072,39-2804545,40-2804546,41-2804068,42-2804542,43-2804540,44-2804538,45-2804536,46-2804065,47-2800296,48-2800298,49-2804064,50-2804535,51-2804537,52-2804572,53-2804066,54-2804611,55-2804086,56-2804613,57-2804089,58-2806223,59-2804091,60-2804093,61-2804615,62-2804617,63-2804094,64-2804619,65-2804097,66-2804621,67-2804623,68-2804098,69-2804625,70-2803915,71-2806315,72-2804627,73-2803913,74-2803911,75-2803908,76-2803907,77-2807376,78-2803905,79-2803903,80-2804629,81-2806221,82-2803901,83-2803899,84-2807378,85-2807381,86-2803897,87-2806317,88-2803895,89-2803893,90-2803891,91-2806220,92-2803889,93-2803887,94-2803885,95-2803883,96-2803881,97-2803879,98-2803877,99-2803875,100-2803874,101-2803876,102-2803878,103-2803880,104-2806321,105-2806323,106-2806357,107-2804631,108-2807383,109-2803703,110-2804580,111-2804213,112-2804211,113-2804209,114-2804207,115-2804205,116-2804204,117-2806290,118-2804202,119-2806292,120-2804578,121-2806232,122-2803608,123-2803607,124-2803606,125-2806297,126-2803616,127-2803853,128-2803850,129-2803617,130-2806299,131-2803618,132-2806300,133-2803600,134-2800273,135-2803601,136-2804331,137-2803581,138-2800271,139-2805489,140-2807150,141-2804581,142-2804582,143-2800267,144-2804032
70-2803915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260038,0.653759,0.9729,1.426287,1.911902,2.32116,2.598102,3.0016380000000003,3.411225,4.192692,4.652111,4.928675,5.185912999999999,5.401192,6.5315199999999995,6.710029,6.96185,7.31027,7.608810000000001,8.055403,9.500082,10.203841,10.570226,11.209647,11.63612,12.030443,12.721796000000001,13.038378999999999,12.570133,12.557692999999999,13.039289,12.696724,12.01378,13.027196,15.332541,16.549711,17.532869,18.996456,20.868408,20.74643,21.253575,21.613723,22.102516,22.473882,22.259898,22.02812,21.673817,21.26202,21.008445000000002,20.646731,21.036982000000002,21.365624,21.870834,21.760163000000002,21.209714,21.017072,21.214627,21.612989000000002,22.205459,22.157242999999998,21.890832999999997,21.570632999999997,21.216013,21.678294,21.888021,22.059729,22.318395000000002,22.800844,23.303708,23.675478,24.003741,24.302697,24.667781,24.247159
71-2806315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.393721,0.712863,1.167249,1.6528639999999999,2.062123,2.339064,2.7426,3.152188,3.933654,4.3930739999999995,4.669637000000001,4.926876,5.142155000000001,6.272483,6.450991999999999,6.702813000000001,7.051233,7.349773,7.796366,9.241045,9.944803,10.311188000000001,10.950610000000001,11.377083,11.771405,12.462759,12.779341,12.830171,12.817731,12.780251,12.437686,11.754742,12.768158999999999,15.073504000000002,16.290673,17.273831,18.737417999999998,20.609371,20.487393,20.994537,21.354685,21.843479000000002,22.214844,21.998473999999998,21.766696,21.412392999999998,21.000595999999998,20.747022,20.385307,20.775558,21.1042,21.61141,21.9038,21.468751,21.277109,21.475664000000002,21.873026,22.466496,22.41628,22.147871,21.831671,21.47605,21.936332,22.148058,22.319767000000002,22.577433,23.061881,23.563746,23.935516,24.263779,24.560734,24.926818,24.505197
72-2804627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319141,0.773528,1.2591430000000001,1.6684009999999998,1.945343,2.348879,2.758467,3.539933,3.9993519999999996,4.2759160000000005,4.533155000000001,4.748433,5.878762,6.05727,6.3090910000000004,6.657511,6.956052000000001,7.4026440000000004,8.847324,9.551082000000001,9.917467,10.556888,10.983361,11.377684,12.069038,12.38562,13.223892000000001,13.211452,12.38653,12.043965,11.361021000000001,12.374437,14.679782000000001,15.896951999999999,16.880110000000002,18.343697,20.21565,20.093671,20.600816000000002,20.960964,21.449757,21.821123,21.604753,21.372975,21.018672,20.606873999999998,20.3533,19.991585999999998,20.381837,20.710478,21.215688,21.508078,21.862472,21.669829999999997,21.869386,22.264748,22.861218,22.811002,22.542592000000003,22.225392000000003,21.869771,22.331053,22.54178,22.713488,22.971154000000002,23.457601999999998,23.955467000000002,24.329237,24.6575,24.954455,25.32054,24.898918
73-2803913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454387,0.940002,1.3492600000000001,1.6262020000000001,2.029738,2.439325,3.220792,3.680211,3.956774,4.214013,4.429292,5.55962,5.738129,5.98995,6.338369999999999,6.63691,7.083503,8.528182000000001,9.231941,9.598326,10.237747,10.66422,11.058542999999998,11.749896000000001,12.066479,12.935847,12.923407000000001,12.067389,11.724824,11.041879,12.055296,14.360641000000001,15.577810999999999,16.560969,18.024556,19.896507999999997,19.77453,20.281675,20.641823000000002,21.130616,21.501982,21.285611,21.053834,20.69953,20.287733,20.034159,19.672445,20.062696,20.391337,20.896547,21.188937,21.742387,21.987972,22.186526999999998,22.582889,23.180359,23.131142999999998,22.863733,22.543533,22.188913,22.649194,22.860920999999998,23.033629,23.291295,23.776744,24.276608,24.649378,24.976641,25.274597,25.639681,25.218059
74-2803911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48561499999999996,0.8968729999999999,1.173815,1.577351,1.986939,2.768405,3.227824,3.5043879999999996,3.761627,3.9769050000000004,5.107234,5.285743,5.537564,5.885983,6.184524,6.631117,8.075796,8.779554,9.145939,9.785361,10.211833,10.606156,11.29751,11.614092,12.483460000000001,12.47102,11.615002,11.272437,10.589493,11.602909,13.908254999999999,15.125423999999999,16.108582000000002,17.572169,19.444122,19.322143,19.829288000000002,20.189435999999997,20.67823,21.049595,20.833225,20.601447,20.247144,19.835347,19.581772,19.220057999999998,19.610309,19.938951,20.44416,20.73655,21.29,21.608399,21.806954,22.203316,22.798786,23.323470999999998,23.317120000000003,22.996920000000003,22.641299,23.102581,23.313308,23.485016,23.745682000000002,24.23013,24.726995000000002,25.100765,25.432028,25.728983,26.092067999999998,25.670446
75-2803908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.411258,0.6882,1.091736,1.501323,2.2827900000000003,2.742209,3.018773,3.276011,3.4912900000000002,4.621618,4.800127,5.051948,5.400368,5.698908,6.145501,7.59018,8.293939,8.660324000000001,9.299745,9.726218,10.120541000000001,10.811894,11.128477,11.997845,11.985405,11.129387,10.786822,10.103878,11.117294000000001,13.422639000000002,14.639809,15.622967000000001,17.086554,18.958506,18.836528,19.343673000000003,19.703820999999998,20.192614000000003,20.563979999999997,20.347609,20.115832,19.761528,19.349731,19.096157,18.734443,19.124694,19.453335,19.960545,20.252935,20.804385,21.122783,21.321338,21.7177,22.313171,22.837854999999998,23.104264999999998,23.421464999999998,23.127914,23.590196,23.798923000000002,23.970631,24.228297,24.713746,25.21261,25.58638,25.915643,26.211598000000002,26.578683,26.158061
76-2803907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276942,0.680478,1.090065,1.871532,2.3309509999999998,2.6075150000000002,2.864753,3.080032,4.21036,4.388869000000001,4.64069,4.98911,5.28765,5.734243,7.178922,7.882681,8.249066000000001,8.888487,9.314960000000001,9.709283000000001,10.400636,10.717219,11.586587,11.574147,10.718129,10.375564,9.692619,10.706036,13.011381,14.228551000000001,15.211708999999999,16.675296,18.547248,18.42527,18.932415,19.292563,19.781356,20.152722,19.936351000000002,19.704573999999997,19.350270000000002,18.938473000000002,18.684898999999998,18.323185000000002,18.713435999999998,19.042077,19.547287,19.839677,20.391126999999997,20.709525,20.908079999999998,21.304442,21.899913,22.424597,22.691007,23.008207000000002,23.539172,24.000454,24.211181,24.382889000000002,24.640555,25.125004,25.624868,25.998638,26.326901,26.623856,26.988940999999997,26.568319
77-2807376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403536,0.813124,1.59459,2.05401,2.330573,2.587812,2.8030909999999998,3.933419,4.111928,4.363748999999999,4.712169,5.010708999999999,5.457301999999999,6.901981,7.605739,7.972124000000001,8.611546,9.038019,9.432341000000001,10.123695,10.440277,11.309646,11.297206,10.441187,10.098622,9.415678,10.429095,12.73444,13.951609,14.934767,16.398355,18.270307,18.148329,18.655473999999998,19.015621,19.504414999999998,19.87578,19.65941,19.427632,19.073329,18.661532,18.407957999999997,18.046244,18.436494,18.765136,19.270346,19.562735999999997,20.116186,20.432584,20.631139,21.029501,21.624971,22.149656,22.416066,22.733266,23.417525,23.880807,24.091533,24.261241000000002,24.518907000000002,25.005356,25.503220000000002,25.876991,26.207254000000002,26.502209000000004,26.867293,26.448672
78-2803905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.409588,1.191054,1.6504740000000002,1.9270369999999999,2.1842759999999997,2.399555,3.5298830000000003,3.708392,3.9602129999999995,4.308633,4.607173,5.053766,6.498444999999999,7.202203,7.568588,8.20801,8.634483,9.028805,9.720158999999999,10.036741000000001,10.906108999999999,10.89367,10.037651,9.695086,9.012141999999999,10.025559,12.330903999999999,13.548073,14.531231,15.994817999999999,17.866771,17.744792999999998,18.251936999999998,18.612085,19.100879,19.472244,19.255874,19.024096,18.669793,18.257996,18.004422,17.642707,18.032957999999997,18.3616,18.86881,19.1612,19.71265,20.031048000000002,20.229603,20.625965,21.221435,21.74612,22.012529,22.329729999999998,23.015989,23.477271,23.687997,23.859704999999998,24.117371,24.60182,25.101684,25.475454,25.803717000000002,26.100673,26.465757,26.045135000000002
79-2803903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.781467,1.2408860000000002,1.517449,1.774688,1.9899669999999998,3.120295,3.298804,3.550625,3.8990449999999996,4.197585,4.644178,6.088857,6.792616000000001,7.159000999999999,7.798422,8.224895,8.619216999999999,9.310571000000001,9.627153,10.496522,10.484082,9.628063000000001,9.285498,8.602554,9.615971,11.921316000000001,13.138485000000001,14.121642999999999,15.585231,17.457182999999997,17.335205,17.84235,18.202498000000002,18.691291,19.062656,18.846286,18.614507999999997,18.260205,17.848408,17.594834,17.23312,17.623371,17.952012,18.457222,18.749612,19.301061999999998,19.61946,19.818015,20.214377,20.809847,21.334532,21.602942000000002,21.918142,22.606401,23.065683,23.278409,23.450117000000002,23.707783,24.190232,24.690097,25.063867000000002,25.392129999999998,25.689085000000002,26.054169,25.633548
80-2804629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45941899999999997,0.7359829999999999,0.9932219999999999,1.2085,2.338829,2.517338,2.769159,3.117578,3.416119,3.862711,5.307391,6.011149,6.377534,7.0169559999999995,7.443428,7.837751,8.529105,8.845687,9.715055,9.702615,8.846597000000001,8.504032,7.8210880000000005,8.834503999999999,11.139849,12.357019000000001,13.340176999999999,14.803764000000001,16.675717000000002,16.553738,17.060883,17.421031,17.909825,18.28119,18.06482,17.833042000000003,17.478739,17.066942,16.813367,16.451653,16.841904,17.170545999999998,17.675755,17.968145,18.519595000000002,18.837993,19.036549,19.432910999999997,20.028381,20.553066,20.819475,21.136676,21.822934,22.284216,22.494943,22.666651,22.924317000000002,23.408766,23.90863,24.2824,24.610663,24.907618,25.272703,24.852081
81-2806221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276563,0.533802,0.749081,1.879409,2.057918,2.309739,2.658159,2.956699,3.403292,4.847971,5.55173,5.918115,6.557536,6.9840089999999995,7.378332,8.069685,8.386268,9.255636,9.243196000000001,8.387178,8.044613,7.361667999999999,8.375085,10.68043,11.8976,12.880758,14.344345,16.216297,16.094319,16.601464,16.961612,17.450405,17.821771,17.6054,17.373623000000002,17.019319,16.607522,16.353948000000003,15.992234,16.382485,16.711126,17.216336,17.510726000000002,18.060176000000002,18.378574,18.577129,18.973491,19.568962,20.093646,20.360056,20.679256,21.363515,21.824797,22.035523,22.207232,22.466898,22.949346,23.449211,23.822981,24.153244,24.450198999999998,24.813284,24.392661999999998
82-2803901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257239,0.47251800000000005,1.602846,1.781355,2.0331759999999997,2.381596,2.680136,3.126729,4.571408,5.2751660000000005,5.641551,6.280973,6.707446000000001,7.101767999999999,7.793122,8.109703999999999,8.979072,8.966633,8.110614,7.768049,7.085105,8.098522,10.403867,11.621036,12.604194,14.067782000000001,15.939734,15.817756,16.324901,16.685048000000002,17.173842,17.545207,17.328837,17.097058999999998,16.742756,16.330959,16.077385,15.715670999999999,16.105921,16.434563,16.941773,17.232163,17.785613,18.102010999999997,18.302566,18.698928,19.294398,19.819083,20.085493,20.402693,21.088952,21.550234,21.758960000000002,21.930668,22.190334,22.672783,23.174647,23.548417999999998,23.87668,24.171636,24.536720000000003,24.118098
83-2803899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.215279,1.345607,1.524116,1.7759369999999999,2.124357,2.4228970000000003,2.8694900000000003,4.314169000000001,5.0179279999999995,5.384313,6.023733999999999,6.450207,6.844530000000001,7.535883,7.852466000000001,8.721834,8.709394,7.853376,7.510811,6.827866,7.841283,10.146628,11.363798,12.346956,13.810543,15.682495000000001,15.560517,16.067662,16.42781,16.916603,17.287969,17.071598,16.839821,16.485517,16.07372,15.820146,15.458432,15.848683,16.177324,16.682534,16.976924,17.528374,17.844772,18.043326999999998,18.439689,19.03716,19.561844,19.826254000000002,20.145454,20.831713,21.292995,21.501721,21.67343,21.933096,22.415544,22.915409,23.291179,23.617442,23.914397,24.281482,23.85886
84-2807378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.130328,1.308837,1.560658,1.9090779999999998,2.207618,2.654211,4.09889,4.802649,5.169034,5.808455,6.234928,6.629250999999999,7.3206039999999994,7.637187,8.506555,8.494114999999999,7.638097,7.295532000000001,6.612588000000001,7.626003999999999,9.931349,11.148519,12.131677,13.595264000000002,15.467216,15.345238,15.852382999999998,16.212531,16.701324,17.072689999999998,16.856319,16.624542,16.270238,15.858441000000001,15.604867,15.243153,15.633404,15.962045000000002,16.469255,16.759645000000003,17.313095,17.631493,17.828048000000003,18.22441,18.821881,19.346565,19.610975,19.930175,20.616433999999998,21.077716,21.288443,21.460151,21.717817,22.202265,22.700129999999998,23.0739,23.404163,23.701118,24.064203,23.643581
85-2807381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183509,0.43533,0.78375,1.08229,1.528883,2.973562,3.677321,4.043705999999999,4.683127,5.1096,5.503923,6.195276,6.511858999999999,7.381227,7.368786999999999,6.5127690000000005,6.170204,5.48726,6.500676,8.806021000000001,10.023191,11.006349,12.469936,14.341888,14.21991,14.727054999999998,15.087203,15.575996,15.947362,15.730991,15.499214000000002,15.144910000000001,14.733113000000001,14.479539,14.117825,14.508076,14.836717000000002,15.341926999999998,15.634317000000001,16.187767,16.506165,16.702720000000003,17.099082,17.696553,18.219237,18.485647,18.804847,19.491106,19.952388,20.163114999999998,20.334823,20.590489,21.076937,21.574802,21.950572,22.276835000000002,22.57379,22.938875,22.518253
86-2803897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251821,0.600241,0.8987809999999999,1.345374,2.794053,3.497812,3.8641970000000003,4.503618,4.930091,5.324414,6.015766999999999,6.33235,7.201718,7.189278,6.33326,5.990695,5.30775,6.321167,8.626512,9.843682000000001,10.826839999999999,12.290427000000001,14.162379000000001,14.040401000000001,14.547545999999999,14.907694000000001,15.396486999999999,15.767853,15.551482,15.319704999999999,14.965401000000002,14.553604,14.30003,13.938316,14.328567000000001,14.657207999999999,15.162417999999999,15.454807999999998,16.006258,16.324656,16.523211,16.919573,17.515044,18.039728,18.306138,18.623338,19.309597,19.770879,19.981605,20.153314,20.41098,20.895428,21.395293,21.769063,22.097326000000002,22.394281,22.759366,22.338744000000002
87-2806317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34842,0.6469600000000001,1.093553,2.542232,3.245991,3.6123760000000003,4.251797,4.6782699999999995,5.072592,5.763946,6.080529,6.949897,6.937457000000001,6.081439,5.738873,5.055929,6.069346,8.374691,9.591861,10.575018,12.038606,13.910557999999998,13.78858,14.295725,14.655873000000001,15.144666,15.516032000000001,15.299660999999999,15.067882999999998,14.713579999999999,14.301782999999999,14.048209,13.686495,14.076746,14.405387,14.912597,15.204987,15.754437,16.072835,16.27139,16.667752,17.263222,17.787907,18.054317,18.371517,19.057776,19.519057999999998,19.729784,19.901493,20.159159,20.643607,21.143472,21.517242,21.845505,22.14246,22.507545,22.086923000000002
88-2803895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29854,0.745133,2.193812,2.897571,3.2639560000000003,3.903377,4.32985,4.724173,5.415526,5.7321089999999995,6.601477,6.589036999999999,5.7330190000000005,5.390454,4.70751,5.720926,8.026271000000001,9.243441,10.226599,11.690186,13.562138000000001,13.44016,13.947304999999998,14.307453,14.796246,15.167612,14.951241,14.719464000000002,14.365160000000001,13.953363000000001,13.699789,13.338075,13.728326000000001,14.056967000000002,14.564176999999999,14.856567000000002,15.406017000000002,15.724414999999999,15.922970999999999,16.319332,16.916803,17.439488,17.705897,18.023097,18.709356,19.170638,19.383364999999998,19.555073,19.812739,20.295187,20.795052,21.168822,21.499085,21.796039999999998,22.161125,21.740503
89-2803893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.446593,1.895272,2.59903,2.965415,3.6048370000000003,4.0313099999999995,4.425632,5.116986,5.433568,6.302937,6.290497,5.4344779999999995,5.091913,4.408969,5.422386,7.7277309999999995,8.9449,9.928058,11.391646000000001,13.263598000000002,13.141620000000001,13.648765,14.008911999999999,14.497705999999999,14.869071,14.652701,14.420923000000002,14.06662,13.654823,13.401248999999998,13.039535,13.429785,13.758427,14.263637,14.556026999999998,15.109476999999998,15.427875,15.62643,16.022792000000003,16.618261999999998,17.142947,17.407357,17.726557,18.412816,18.872098,19.082824,19.256532,19.514198,19.998647000000002,20.498510999999997,20.870282,21.200544,21.4975,21.860584,21.439962
90-2803891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.448679,2.152438,2.518823,3.158244,3.584717,3.9790400000000004,4.670393,4.986976,5.856344,5.843904,4.9878860000000005,4.645321,3.9623760000000003,4.975793,7.281138,8.498308,9.481466000000001,10.945053,12.817005,12.695027,13.202172000000001,13.562320000000001,14.051113,14.422479000000001,14.206107999999999,13.974331,13.620026999999999,13.208229999999999,12.954656,12.592941999999999,12.983193,13.311834,13.819044,14.111434,14.662884,14.979282000000001,15.177837,15.576198999999999,16.171670000000002,16.694354,16.962764,17.279964,17.966223,18.427505,18.638231,18.80994,19.067606,19.552054000000002,20.051919,20.423689000000003,20.753951999999998,21.050907000000002,21.415992000000003,20.99537
91-2806220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.703759,1.070144,1.7095650000000002,2.136038,2.53036,3.221714,3.538297,4.407665,4.395225,3.5392059999999996,3.196641,2.513697,3.527114,5.832459,7.049628,8.032786,9.496374000000001,11.368326,11.246348,11.753492999999999,12.113641000000001,12.602433999999999,12.9738,12.757429,12.525651,12.171348,11.759551,11.505977,11.144263,11.534514,11.863155,12.368364999999999,12.660755,13.212204999999999,13.530603,13.729157999999998,14.125520000000002,14.720989999999999,15.247675,15.512085,15.829285,16.515544000000002,16.976826000000003,17.187552,17.359261,17.618927,18.103375,18.60124,18.97501,19.303273,19.600228,19.967312,19.544691
92-2803889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366385,1.005807,1.43228,1.826602,2.5179560000000003,2.8345380000000002,3.703906,3.691466,2.835448,2.492883,1.809939,2.823356,5.128701,6.34587,7.329028,8.792615,10.664568,10.542589999999999,11.049733999999999,11.409882000000001,11.898676,12.270041,12.053671000000001,11.821893,11.46759,11.055793,10.802219000000001,10.440503999999999,10.830755,11.159397,11.666607,11.958997,12.510447000000001,12.826845,13.0274,13.423762,14.017232,14.541917000000002,14.808326000000001,15.125526999999998,15.813785999999999,16.275068,16.485794,16.657501999999997,16.913168,17.399617000000003,17.899481,18.271251,18.601514,18.89647,19.263554,18.840932000000002
93-2803887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.639422,1.0658940000000001,1.460217,2.151571,2.468153,3.3375209999999997,3.325081,2.4690630000000002,2.1264979999999998,1.443554,2.45697,4.762315,5.9794849999999995,6.962642999999999,8.42623,10.298183,10.176203999999998,10.683349,11.043497,11.532291,11.903656,11.687286,11.455508,11.101205,10.689408,10.435833,10.074119,10.464369999999999,10.793012,11.298221,11.590611,12.142061,12.460459,12.659015,13.055377,13.650847,14.175532,14.441941,14.759142,15.4454,15.906682,16.117409,16.289117,16.546782999999998,17.031232,17.531095999999998,17.904866000000002,18.233129,18.530084,18.895169,18.474547
94-2803885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42647299999999994,0.820795,1.512149,1.828732,2.6981,2.68566,1.8296419999999998,1.487076,0.804132,1.817549,4.1228940000000005,5.340063,6.323221,7.786809,9.658761,9.536783,10.043928,10.404076,10.892869000000001,11.264235000000001,11.047864,10.816086,10.461783,10.049986,9.796412,9.434698,9.824949,10.15359,10.6588,10.951189999999999,11.50264,11.821038,12.019592999999999,12.415955,13.011425,13.53611,13.802520000000001,14.119720000000001,14.805979,15.267260999999998,15.477986999999999,15.649695999999999,15.907362,16.39181,16.891675,17.265445,17.593708,17.890663,18.255748,17.835126000000002
95-2803883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394322,1.085676,1.402259,2.271627,2.259187,1.403169,1.060604,0.377659,1.391076,3.696421,4.913591,5.8967480000000005,7.360336,9.232288,9.11031,9.617455,9.977603,10.466396000000001,10.837762,10.621391000000001,10.389613,10.03531,9.623513,9.369939,9.008225,9.398475999999999,9.727117,10.232327,10.524716999999999,11.078167,11.396564999999999,11.59512,11.991482000000001,12.586953,13.111637,13.378047,13.695247,14.381506,14.842788,15.053514000000002,15.225223000000002,15.482889000000002,15.967336999999999,16.467202,16.840972,17.169235,17.46619,17.831275,17.410653
96-2803881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.691354,1.0079360000000002,1.877304,1.8648639999999999,1.008846,0.7954479999999999,0.393608,1.407025,3.7123699999999995,4.929539,5.9126970000000005,7.376285,9.248237,9.126259,9.633403999999999,9.993552000000001,10.482345,10.853710000000001,10.63734,10.405562,10.051259,9.639462,9.385888000000001,9.024174,9.414425,9.743066,10.250276,10.542666,11.094116,11.412514,11.611069,12.007431,12.602901,13.127585999999999,13.393996,13.711196,14.397454999999999,14.858737,15.069463,15.241171,15.498837,15.983285999999998,16.483151,16.856921,17.185184,17.482139,17.847223,17.426602
97-2803879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316583,1.185951,1.173511,0.31749299999999997,0.104094,0.787038,2.098379,4.4037239999999995,5.620893,6.604050999999999,8.067638,9.939591,9.817613,10.324758000000001,10.684905,11.173699000000001,11.545064,10.876714999999999,10.644936999999999,10.290633999999999,9.878836999999999,9.625263,9.263549000000001,9.6538,9.982441,10.487651,10.780041,11.331491,11.649889,11.848444,12.246806,12.840276,13.364961,13.631371,13.948571,14.63483,15.096112,15.306838,15.478547,15.736213000000001,16.220661,16.720526,17.094296,17.424559,17.719514,18.086599,17.663977
98-2803877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.875368,0.8629290000000001,0.5610539999999999,0.347655,1.030599,2.414961,4.720306,5.937476,6.9206330000000005,8.384221,10.256173,10.134195,10.64134,11.001488,11.490281,11.303353999999999,10.566133,10.334355,9.980052,9.568255,9.313680999999999,8.951967,9.343217,9.671859,10.179069,10.469459,11.020909,11.341307,11.539862,11.934224,12.531694,13.054378999999999,13.322789000000002,13.639989000000002,14.325248,14.78553,14.996255999999999,15.169964000000002,15.425629999999998,15.910079000000001,16.411943,16.785714000000002,17.111976000000002,17.410932,17.774016,17.353394
