순번_정류장ID,1-2800298,2-2804064,3-2804535,4-2804537,5-2804572,6-2804066,7-2804611,8-2804086,9-2804613,10-2804089,11-2806223,12-2804091,13-2804093,14-2804615,15-2804617,16-2804094,17-2804619,18-2804097,19-2804621,20-2804623,21-2804098,22-2804625,23-2803915,24-2806315,25-2804627,26-2803913,27-2803911,28-2803908,29-2803907,30-2807376,31-2803905,32-2803903,33-2804629,34-2806221,35-2803901,36-2803899,37-2807378,38-2807381,39-2803897,40-2806317,41-2803895,42-2803893,43-2803891,44-2806220,45-2803889,46-2803887,47-2803885,48-2803883,49-2803881,50-2803879,51-2803877,52-2803875,53-2803874,54-2803973,55-2803975,56-2805718,57-2803979,58-2806018,59-2804334,60-2803983,61-2803985,62-2803987,63-2803989,64-2806004,65-2807385,66-2803991,67-2803993,68-2803995,69-2800298,70-2803997,71-2800290,72-2800289,73-2803934,74-2806662,75-2800286,76-2803932,77-2803596,78-2800283,79-2800281,80-2800280,81-2800278,82-2806663,83-2804031,84-2800260,85-2800275,86-2804713,87-2803598,88-2803600,89-2800273,90-2803601,91-2804331,92-2803581,93-2800271,94-2805489,95-2807150,96-2804581,97-2804582,98-2800267,99-2804032,100-2800269,101-2800268,102-2804528,103-2804527,104-2805488,105-2807373,106-2800272,107-2803582,108-2803603,109-2803602,110-2800274,111-2803847,112-2803599,113-2804712,114-2800276,115-2800277,116-2803597,117-2806642,118-2804030,119-2800279,120-2804029,121-2800282,122-2800284,123-2800285,124-2803933,125-2800287,126-2800288,127-2804793,128-2800291,129-2800297,130-2803996,131-2803994,132-2803992,133-2807384,134-2806003,135-2803990,136-2803988,137-2803986,138-2803984,139-2803981,140-2806017,141-2805721,142-2805719,143-2803976,144-2803974,145-2803875,146-2803876,147-2803878,148-2803880,149-2803882,150-2803884,151-2803886,152-2803888,153-2806219,154-2803890,155-2803892,156-2803894,157-2806316,158-2803896,159-2807380,160-2807379,161-2803898,162-2803900,163-2806222,164-2804630,165-2803902,166-2803904,167-2807377,168-2803906,169-2803909,170-2803910,171-2803912,172-2804628,173-2806314,174-2803914,175-2804626,176-2804099,177-2804624,178-2804622,179-2804096,180-2804620,181-2804095,182-2804618,183-2804616,184-2804092,185-2804090,186-2806224,187-2804088,188-2804614,189-2804087,190-2804612,191-2804067,192-2804571,193-2804538,194-2804536,195-2804065
39-2803897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251821,0.600241,0.8987809999999999,1.345374,2.794053,3.497812,3.8641970000000003,4.503618,4.930091,5.324414,6.015766999999999,6.33235,7.201718,7.189278,7.593913000000001,8.108642999999999,8.524317,8.704641,9.54595,10.267809,10.754868,11.121780000000001,11.896004,12.294103999999999,13.085597,13.303029,13.484507999999998,13.895370999999999,14.206667999999999,14.3444,14.824570000000001,15.358628,15.727767000000002,16.182517,16.543639000000002,17.486686,17.706389,17.422349,17.353048,17.815476,18.503338,19.07658,19.21303,20.158731,20.208923000000002,19.972245,19.65005,19.46726,19.309597,19.770879,19.981605,20.153314,20.41098,20.895428,21.395293,21.769063,22.097326000000002,22.394281,22.759366,22.338744000000002,22.146544,22.838918,22.370492000000002,22.112049,21.727262,21.372778,20.796889999999998,20.418667000000003,20.18467,20.010688000000002,19.750745000000002,19.398038,19.467443,19.670507999999998,19.940939999999998,20.215625,20.096756,19.197433,19.037164,18.483892,17.784869,17.346951,17.263017,17.715278,17.484970999999998,16.164666,15.734009,15.310153,14.796853,14.348281,14.2008,13.892775,13.490592999999999,13.265562,13.024686,12.277231,11.718259,10.936516000000001,10.592953,10.260853,9.568337,8.701855,8.499278,8.173592,7.540038000000001,7.201718,6.33326,5.990695,5.30775,4.9226730000000005,4.508008,3.857221,3.4652019999999997,2.6892560000000003,1.4500870000000001,1.007551,0.712483,0.326847,0.09475800000000001,0.23272199999999998,1.354295,1.5690540000000002,1.798778,2.092222,2.545315,3.289471,3.724728,4.119991000000001,4.4126129999999995,4.818957,5.260187999999999,5.711799,6.04903,6.456747,6.689228,6.986055,7.489839999999999,7.797764,8.471175,8.993911,9.630139999999999,9.943067,10.296529,11.104036,11.411683,11.93661,12.238102,12.820274000000001,13.123829,12.652175,13.259364999999999,14.048226000000001,14.891388000000001,15.274068,15.132439000000002,14.924439000000001
40-2806317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34842,0.6469600000000001,1.093553,2.542232,3.245991,3.6123760000000003,4.251797,4.6782699999999995,5.072592,5.763946,6.080529,6.949897,6.937457000000001,7.342092,7.856822,8.272495,8.45282,9.294129,10.015988,10.503047,10.869959,11.644183,12.043283,12.833776,13.050208,13.231686999999999,13.64255,13.954847000000001,14.090579,14.570748000000002,15.106807,15.476946,15.931695999999999,16.291818,17.232865,17.455568,17.171528,17.101226999999998,17.563654999999997,18.252517,18.825758999999998,18.962209,19.90791,19.957102,19.720423999999998,19.398229,19.215439,19.057776,19.519057999999998,19.729784,19.901493,20.159159,20.643607,21.143472,21.517242,21.845505,22.14246,22.507545,22.086923000000002,21.894723000000003,22.587097,22.118671,21.860228,21.475441,21.120957,20.545069,20.166846,19.932848999999997,19.758867000000002,19.498924,19.146216,19.215622,19.418687,19.689119,19.963804,19.845935,18.946612,18.785342,18.232070999999998,17.534048000000002,17.09613,17.011195999999998,17.463457000000002,17.23515,15.913845000000002,15.480188,15.057332,14.543032,14.09646,13.947979,13.639954000000001,13.237770999999999,13.013739999999999,12.772865,12.02541,11.466436999999999,10.684695,10.341132,10.009032000000001,9.316516,8.450034,8.247457,7.921771000000001,7.2882169999999995,6.949897,6.081439,5.738873,5.055929,4.670852,4.256187000000001,3.6054,3.213381,2.437435,1.7019080000000002,1.259372,0.964304,0.5786680000000001,0.34657899999999997,0.484543,1.6061159999999999,1.820875,2.050598,2.344043,2.797136,3.541292,3.976549,4.371812,4.664434,5.070778,5.512009,5.96362,6.300851000000001,6.708568,6.9410490000000005,7.237875999999999,7.741661,8.049585,8.722996,9.245732,9.881961,10.194888,10.54835,11.355857,11.663504,12.188431,12.489923,13.072095,12.872008000000001,12.400352999999999,13.007544000000001,13.796404,14.639567000000001,15.023247,14.880618,14.672618
41-2803895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29854,0.745133,2.193812,2.897571,3.2639560000000003,3.903377,4.32985,4.724173,5.415526,5.7321089999999995,6.601477,6.589036999999999,6.993672,7.508402,7.9240759999999995,8.1044,8.945708999999999,9.667568,10.154627,10.52154,11.295763,11.694863,12.486355999999999,12.701788,12.884267,13.295129999999999,13.607427,13.743159,14.223329000000001,14.759387,15.128526999999998,15.582276,15.944398000000001,16.885445,17.106148,16.823109,16.753807000000002,17.215235,17.904097,18.477339,18.613789,19.55849,19.608682,19.374004,19.049809,18.869020000000003,18.709356,19.170638,19.383364999999998,19.555073,19.812739,20.295187,20.795052,21.168822,21.499085,21.796039999999998,22.161125,21.740503,21.548304,22.240676999999998,21.770251000000002,21.513807999999997,21.129020999999998,20.774537,20.198649,19.818426000000002,19.586429000000003,19.412448,19.150504,18.799797,18.869201999999998,19.070267,19.340699,19.615384,19.497515,18.598192,18.437923,17.884651,17.185628,16.74771,16.662776,17.115037,16.88573,15.565425,15.132767999999999,14.708912,14.195611999999999,13.749039999999999,13.600559,13.292534,12.890352,12.666321,12.425446,11.67799,11.118018,10.336275,9.992712,9.660612,8.968096000000001,8.101614,7.899037,7.573351,6.939797,6.601477,5.7330190000000005,5.390454,4.70751,4.322432,3.9077669999999998,3.25698,2.864961,2.0890150000000003,2.050328,1.607792,1.312724,0.9270879999999999,0.694999,0.8329629999999999,1.954536,2.169295,2.399018,2.692463,3.145556,3.8897120000000003,4.324969,4.720232,5.012854,5.419198000000001,5.860429,6.3120400000000005,6.649271000000001,7.0569880000000005,7.289469,7.586295,8.090081,8.398005,9.071415,9.594152000000001,10.230381,10.543307,10.89677,11.704277000000001,12.011924,12.536850999999999,12.838343,12.968486,12.523588,12.051934,12.659124,13.447985000000001,14.291147,14.673827,14.531198000000002,14.325199
42-2803893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.446593,1.895272,2.59903,2.965415,3.6048370000000003,4.0313099999999995,4.425632,5.116986,5.433568,6.302937,6.290497,6.695132000000001,7.209861999999999,7.625535,7.805860000000001,8.647167999999999,9.369028,9.856086999999999,10.222999,10.997223,11.396322999999999,12.187816,12.403248,12.586727,12.99659,13.308887,13.443619,13.924788000000001,14.460847,14.829985999999998,15.284735999999999,15.645857999999999,16.586904999999998,16.806607999999997,16.524568,16.453266,16.915695,17.604557,18.176799,18.313249,19.25995,19.312142,19.075464,18.753269,18.570479000000002,18.412816,18.872098,19.082824,19.256532,19.514198,19.998647000000002,20.498510999999997,20.870282,21.200544,21.4975,21.860584,21.439962,21.249763,21.940137,21.47371,21.215268,20.830481,20.475997,19.898108999999998,19.521886,19.287889,19.113907,18.851964000000002,18.501256,18.570662,18.773726999999997,19.044159,19.318844,19.197975,18.297652,18.139382,17.58411,16.885088,16.44717,16.364236,16.816497000000002,16.587189000000002,15.266885,14.833228,14.411372,13.897072,13.449499,13.301019,12.992994,12.591811,12.36678,12.125905,11.38045,10.819477000000001,10.037735000000001,9.694172,9.362072,8.669556,7.8030740000000005,7.600497,7.274811,6.641257,6.302937,5.4344779999999995,5.091913,4.408969,4.023892,3.609226,2.95844,2.566421,1.790475,2.297132,1.9063330000000003,1.611264,1.225629,0.993539,1.131504,2.2530759999999996,2.467836,2.697559,2.991003,3.444096,4.188253,4.623508999999999,5.018773,5.311394,5.717739,6.158969,6.610580000000001,6.947812,7.355528,7.588009,7.884836,8.388622,8.696546000000001,9.369956,9.892692,10.528921,10.841847999999999,11.195310000000001,12.002817,12.310464999999999,12.835391,13.136884,12.669945,12.225048,11.753392999999999,12.360584,13.149444,13.992607000000001,14.375286,14.233657999999998,14.026658
43-2803891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.448679,2.152438,2.518823,3.158244,3.584717,3.9790400000000004,4.670393,4.986976,5.856344,5.843904,6.248539,6.763269,7.178942999999999,7.359267,8.200576,8.922435,9.409494,9.776406,10.55063,10.94973,11.741223,11.956655,12.139134,12.549997,12.862294,12.998026,13.478195999999999,14.014254000000001,14.383393,14.837143,15.199264999999999,16.140311999999998,16.362015,16.077975,16.008674,16.471102,17.158964,17.732206,17.868656,18.814357,18.865548999999998,18.628871,18.306676,18.123886,17.966223,18.427505,18.638231,18.80994,19.067606,19.552054000000002,20.051919,20.423689000000003,20.753951999999998,21.050907000000002,21.415992000000003,20.99537,20.80317,21.495544,21.027117999999998,20.768675,20.383888,20.029404,19.453516,19.075293,18.841296,18.667314,18.407370999999998,18.054664000000002,18.124069,18.327134,18.597566,18.872251000000002,18.752382,17.853059,17.69279,17.139518,16.440495000000002,16.002577,15.918643,16.370904,16.141597,14.820292000000002,14.387635000000001,13.963779,13.450479000000001,13.003907,12.855426,12.547400999999999,12.145219,11.921188,11.680311999999999,10.932857,10.372885,9.591142,9.247579,8.915479,8.222963,7.356481,7.153903999999999,6.828218,6.1946639999999995,5.856344,4.9878860000000005,4.645321,3.9623760000000003,3.577299,3.162634,2.511847,2.119828,1.343882,1.850539,2.293075,2.057857,1.672221,1.440132,1.578096,2.6996689999999997,2.914428,3.144151,3.437596,3.890689,4.634844999999999,5.070101999999999,5.465365,5.757987,6.164331,6.605562,7.057173,7.394404,7.8021210000000005,8.034602,8.331429,8.835214,9.143138,9.816549,10.339285,10.975514,11.288441,11.641903,12.44941,12.757057000000001,13.107016,12.805524,12.223353,11.778455000000001,11.306801,11.913991000000001,12.702852,13.546014000000001,13.928694,13.787065,13.580065
44-2806220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.703759,1.070144,1.7095650000000002,2.136038,2.53036,3.221714,3.538297,4.407665,4.395225,4.79986,5.31459,5.730263,5.910588,6.7518970000000005,7.473756,7.960814999999999,8.327727000000001,9.101951,9.501051,10.292544,10.506976,10.689455,11.100318,11.412614999999999,11.549347000000001,12.028516,12.564575,12.933714,13.387464000000001,13.749585999999999,14.689632999999999,14.912335999999998,14.628295999999999,14.558995000000001,15.021423,15.709285000000001,16.282526999999998,16.417977,17.364678,17.41487,17.178192000000003,16.857997,16.673207,16.515544000000002,16.976826000000003,17.187552,17.359261,17.618927,18.103375,18.60124,18.97501,19.303273,19.600228,19.967312,19.544691,19.352491,20.046865,19.576439,19.319996,18.935209,18.580725,18.004837,17.626614,17.392617,17.218635,16.958692000000003,16.603984,16.673389999999998,16.876455,17.146887,17.421572,17.302703,16.40338,16.24311,15.689838,14.990816,14.551898000000001,14.468964000000001,14.921225,14.693918,13.371613,12.939956,12.5141,12.0008,11.554227000000001,11.405747,11.097722000000001,10.696539,10.472508,10.230633000000001,9.485178,8.924205,8.142463000000001,7.7989,7.4668,6.774284,5.907801999999999,5.705225,5.379539,4.745985,4.407665,3.5392059999999996,3.196641,2.513697,2.12862,1.713954,1.0631680000000001,1.1603,0.9447540000000001,1.451411,1.893947,2.189015,2.574651,2.80674,3.022776,4.144348,4.359108,4.588831,4.882275,5.335368,6.079525,6.514781,6.910044999999999,7.202666000000001,7.609011,8.050241,8.501852,8.839084,9.2468,9.479281,9.776108,10.279894,10.587817999999999,11.261228,11.783964,12.420193,12.73312,13.086582,12.493912,12.183264,11.658337,11.356845,10.774674000000001,10.329775999999999,9.858121,10.465311999999999,11.254172,12.097335000000001,12.481015,12.337386,12.131386000000001
45-2803889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366385,1.005807,1.43228,1.826602,2.5179560000000003,2.8345380000000002,3.703906,3.691466,4.096101999999999,4.610831,5.026505,5.206829,6.048138,6.769997,7.2570559999999995,7.623969000000001,8.398193,8.797293,9.588786,9.805218,9.986697,10.398558999999999,10.710856,10.844589,11.325758,11.862817,12.231956,12.683705,13.045828,13.986873999999998,14.209577,13.924538,13.856235999999999,14.317664,15.005526999999999,15.577769,15.715219,16.661920000000002,16.711112,16.476434,16.152239,15.971449,15.813785999999999,16.275068,16.485794,16.657501999999997,16.913168,17.399617000000003,17.899481,18.271251,18.601514,18.89647,19.263554,18.840932000000002,18.648733,19.343106,18.87268,18.614238,18.23145,17.874967,17.299078,16.922855,16.688858,16.514877,16.254932999999998,15.902226,15.971631,16.172696,16.445129,16.719814000000003,16.599945,15.698622,15.540351999999999,14.987079999999999,14.288057,13.85014,13.765206,14.218466000000001,13.990159,12.668855,12.235197,11.811341,11.298042,10.852469000000001,10.702988000000001,10.394964,9.993781,9.76975,9.526875,8.78042,8.220447,7.438705000000001,7.095142,6.763041,6.070526,5.204044000000001,5.001466000000001,4.6757800000000005,4.042226,3.703906,2.835448,2.492883,1.809939,1.4248610000000002,1.0101959999999999,0.35940900000000003,0.456542,1.232488,2.155169,2.597705,2.892773,3.2784089999999995,3.510499,3.7265339999999996,4.848106,5.0628660000000005,5.2925889999999995,5.5860330000000005,6.039126,6.783283,7.218539,7.613803,7.906425,8.312769,8.753999,9.205611,9.542842,9.950559,10.18304,10.479866000000001,10.983652000000001,11.291576,11.964986,12.487722999999999,13.123952,12.955122,12.597660000000001,11.790153,11.479505,10.954578999999999,10.653086,10.070915,9.626018,9.154363,9.761553,10.550414,11.393577,11.777256,11.635628,11.428628
46-2803887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.639422,1.0658940000000001,1.460217,2.151571,2.468153,3.3375209999999997,3.325081,3.7297160000000003,4.244446,4.66012,4.840444000000001,5.681753,6.403612,6.890671,7.257584,8.031807,8.430907000000001,9.2224,9.437832,9.620312,10.031174,10.343471000000001,10.479203,10.959373,11.495432000000001,11.864571,12.31832,12.680442999999999,13.621489000000002,13.842192,13.558152999999999,13.488851,13.951279000000001,14.639141,15.212382999999999,15.348834,16.294535,16.344726,16.108048999999998,15.785853,15.603064000000002,15.4454,15.906682,16.117409,16.289117,16.546782999999998,17.031232,17.531095999999998,17.904866000000002,18.233129,18.530084,18.895169,18.474547,18.282348000000002,18.974721,18.506295,18.247851999999998,17.863065,17.508581,16.932693,16.554470000000002,16.320473,16.146492000000002,15.886548000000001,15.533841,15.603245999999999,15.806310999999999,16.076743,16.351428,16.23256,15.333236999999999,15.172967000000002,14.619695000000002,13.920672,13.482754000000002,13.39882,13.851081,13.622774,12.301469,11.868812,11.444956,10.931657000000001,10.485084,10.336603,10.028578,9.626396000000002,9.402365,9.161489999999999,8.414035,7.854062,7.072319,6.728757000000001,6.396656,5.704141,4.8376589999999995,4.635081,4.309394999999999,3.675841,3.3375209999999997,2.4690630000000002,2.1264979999999998,1.443554,1.378314,0.963649,0.312862,0.409995,1.185941,2.521554,2.96409,3.259158,3.644794,3.8768839999999996,4.092919,5.214491000000001,5.429251,5.658974,5.952418,6.405511,7.149667999999999,7.584924000000001,7.980188,8.27281,8.679153999999999,9.120384,9.571996,9.909227,10.316944,10.549425,10.846250999999999,11.350037,11.657961,12.331371,12.854108,12.901663000000001,12.588737,12.231275,11.423767999999999,11.11312,10.588194,10.286700999999999,9.70453,9.259632,8.787978,9.395168,10.184028999999999,11.027191,11.409871,11.268241999999999,11.061243
47-2803885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42647299999999994,0.820795,1.512149,1.828732,2.6981,2.68566,3.0902950000000002,3.605025,4.020698,4.201023,5.042332,5.764191,6.25125,6.618162,7.392386,7.7904860000000005,8.583979,8.797411,8.980889999999999,9.391753,9.70405,9.838782,10.320950999999999,10.856010000000001,11.225149,11.678899000000001,12.041021,12.981067999999999,13.202770999999998,12.919731,12.84843,13.311857999999999,13.99872,14.573962,14.708412,15.654113,15.705305,15.468627,15.146432,14.963642000000002,14.805979,15.267260999999998,15.477986999999999,15.649695999999999,15.907362,16.39181,16.891675,17.265445,17.593708,17.890663,18.255748,17.835126000000002,17.642926,18.3353,17.866874,17.608431,17.223644,16.86916,16.293272,15.915049,15.681052,15.50707,15.247126999999999,14.894419000000001,14.963825,15.166889999999999,15.437322,15.712007,15.593138,14.693814999999999,14.533545000000002,13.980274,13.281251000000001,12.844333,12.758399,13.212660000000001,12.982353,11.662048,11.229391,10.804535000000001,10.291235,9.844662,9.696182,9.389157,8.986974,8.763943,8.521068,7.774613,7.214639999999999,6.432898000000001,6.089335,5.757235,5.064719,4.198237000000001,3.99566,3.669974,3.03642,2.6981,1.8296419999999998,1.487076,0.804132,0.816265,1.2309299999999999,0.952283,1.049416,1.825362,3.160976,3.603511,3.8985800000000004,4.284216000000001,4.516305,4.732341,5.8539129999999995,6.068673,6.298396,6.5918399999999995,7.044933,7.78909,8.224346,8.61961,8.912231,9.318575,9.759806,10.211416999999999,10.548648,10.956365,11.188846,11.485673,11.989459,12.297382,12.970792999999999,12.891471000000001,12.262242,11.949316,11.591853,10.784347,10.473699,9.948772,9.64728,9.065109,8.620211,8.148556,8.755747,9.544607000000001,10.38777,10.77145,10.629821000000002,10.421821000000001
48-2803883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394322,1.085676,1.402259,2.271627,2.259187,2.663822,3.178552,3.594225,3.77455,4.6158589999999995,5.337718,5.824777,6.191689,6.9659130000000005,7.365013,8.156506,8.371938,8.554416999999999,8.96528,9.277577,9.413309,9.893478,10.429537,10.798675999999999,11.252426,11.614548,12.555595,12.776297999999999,12.492258,12.422957,12.886385,13.574247,14.146489,14.282939,15.22964,15.280832,15.044154,14.721959,14.539169000000001,14.381506,14.842788,15.053514000000002,15.225223000000002,15.482889000000002,15.967336999999999,16.467202,16.840972,17.169235,17.46619,17.831275,17.410653,17.218453,17.910826999999998,17.442401,17.183957999999997,16.799170999999998,16.444687,15.868799,15.490576,15.256579,15.082597,14.822654,14.469945999999998,14.539352,14.742417000000001,15.012849,15.287533999999999,15.167665,14.267342000000001,14.107073000000002,13.554801000000001,12.854778,12.41686,12.332925999999999,12.785186999999999,12.55688,11.235575,10.802918,10.379062,9.865762,9.419189999999999,9.270709,8.962684,8.560501,8.33647,8.095595,7.348139999999999,6.788167999999999,6.006425,5.6628620000000005,5.330762,4.638246,3.771764,3.5691870000000003,3.2435009999999997,2.609947,2.271627,1.403169,1.060604,0.377659,0.389792,0.804457,1.3787559999999999,1.475889,2.251835,3.587448,4.029984,4.325053,4.710687999999999,4.942778,5.158812999999999,6.280386,6.495145,6.724867999999999,7.018313,7.471406,8.215562,8.650819,9.046082,9.338704,9.745047999999999,10.186278999999999,10.637889999999999,10.975121000000001,11.382838000000001,11.615319,11.912146,12.415931,12.723855,12.987735,12.464998,11.835769,11.522843,11.165381,10.357874,10.047226,9.522299,9.220807,8.638636,8.193738,7.722084,8.329274,9.118135,9.961297,10.344977,10.202347999999999,9.995348
49-2803881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.691354,1.0079360000000002,1.877304,1.8648639999999999,2.2695,2.7842290000000003,3.199903,3.3802269999999996,4.221536,4.943395,5.430454,5.7973669999999995,6.571591000000001,6.970691,7.761184,7.976616,8.160095,8.569957,8.883253999999999,9.019987,9.500156,10.035214999999999,10.404354,10.858103999999999,11.220226,12.160273,12.381976,12.097936,12.028634,12.491062,13.178925,13.752167000000002,13.888617000000002,14.834318,15.296781,15.060103,14.737908,14.555117999999998,14.397454999999999,14.858737,15.069463,15.241171,15.498837,15.983285999999998,16.483151,16.856921,17.185184,17.482139,17.847223,17.426602,17.234402,17.926776,17.45835,17.199907,16.81512,16.460635999999997,15.884748000000002,15.506525,15.272528,15.098545999999999,14.838602999999999,14.485895000000001,14.555301,14.758366,15.028798000000002,15.303482999999998,14.772343,13.87302,13.71275,13.159478,12.460455,12.022538,11.938604,12.390864,12.162557000000001,10.841253,10.408595,9.984739,9.47144,9.025867,8.876386,8.568361999999999,8.166179,7.9421479999999995,7.701273,6.953817999999999,6.393845,5.612103,5.26854,4.936439,4.243924,3.377442,3.174864,2.8491779999999998,2.215624,1.877304,1.008846,0.7954479999999999,0.393608,0.40574099999999996,0.820406,1.471193,1.870211,2.6461580000000002,3.9817709999999997,4.424307,4.719375,5.105011,5.3371010000000005,5.553136,6.674708,6.889467999999999,7.119191000000001,7.412635000000001,7.865728,8.609885,9.045141000000001,9.440405,9.733025999999999,10.139371,10.580601,11.032212,11.369444,11.777161,12.009641,12.306467999999999,12.810253999999999,13.118178,12.593411999999999,12.070675999999999,11.441447,11.12852,10.771058,9.963550999999999,9.652903,9.127977,8.826483999999999,8.244313,7.799416000000001,7.327761,7.934951,8.723811999999999,9.566975,9.949653999999999,9.808026,9.601026
