순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2803874,81-2803973,82-2803975,83-2805718,84-2803979,85-2806018,86-2804334,87-2803983,88-2803985,89-2803987,90-2803989,91-2806004,92-2807385,93-2803991,94-2803993,95-2803995,96-2800298,97-2800297,98-2803996,99-2803994,100-2803992,101-2807384,102-2806003,103-2803990,104-2803988,105-2803986,106-2803984,107-2803981,108-2806017,109-2805721,110-2805719,111-2803976,112-2803974,113-2803875,114-2803876,115-2803878,116-2803880,117-2803882,118-2803884,119-2803886,120-2803888,121-2806219,122-2803890,123-2803892,124-2803894,125-2806316,126-2803896,127-2807380,128-2807379,129-2803898,130-2803900,131-2806222,132-2804630,133-2803902,134-2803904,135-2807377,136-2803906,137-2803909,138-2803910,139-2803912,140-2804628,141-2806314,142-2803914,143-2804626,144-2804099,145-2804624,146-2804622,147-2804096,148-2804620,149-2804095,150-2804618,151-2804616,152-2804092,153-2804090,154-2806224,155-2804088,156-2804614,157-2804087,158-2804612,159-2804067,160-2804571,161-2804538,162-2804536,163-2804065,164-2800297,165-2800261,166-2803997,167-2800290,168-2800289,169-2803934,170-2800286,171-2803932,172-2803596,173-2800283,174-2800281,175-2800280,176-2800278,177-2806663,178-2804031,179-2800260,180-2800275,181-2804713,182-2803598,183-2803600,184-2800273,185-2803601,186-2804331,187-2803581,188-2800271,189-2805489,190-2807150
77-2803879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316583,1.185951,1.173511,1.5781459999999998,2.092876,2.5085490000000004,2.688874,3.530183,4.252041999999999,4.739101,5.106013,5.880237,6.280337,7.07183,7.287261999999999,7.469741,7.880603999999999,8.192900999999999,8.328633,8.334514,8.186033,7.878008,7.475825,7.251794,7.010919,6.263464,5.702491,4.920749,4.577186,4.245086,3.55257,2.6860880000000003,2.483511,2.157825,1.524271,1.185951,0.31749299999999997,0.104094,0.787038,1.0970950000000002,1.51176,2.162547,2.5615650000000003,3.337511,4.673125,5.11566,5.410729,5.796365,6.028454,6.24449,7.366061999999999,7.580822,7.810544999999999,8.103989,8.557082000000001,9.301239,9.736495,10.131758999999999,10.424380000000001,10.830725,11.271955,11.723566,12.060798,12.468514,12.700994999999999,12.997822,12.887393,12.575469,11.902059,11.379322,10.750093,10.437167,10.079705,9.272198,8.96155,8.436622999999999,8.135131,7.552960000000001,7.108061999999999,6.636407000000001,7.2435979999999995,8.032459,8.875621,9.259300999999999,9.117672,8.910672,8.334514,8.397511,8.808802,9.344861,9.714,10.16775,11.470919,11.691622,11.407582000000001,11.338281,11.800709,12.488571,13.061813,13.198263,14.143964000000002,14.775866,15.012542999999999,14.975283,14.792492999999999,14.63483,15.096112,15.306838,15.478547,15.736213000000001,16.220661,16.720526,17.094296
78-2803877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.875368,0.8629290000000001,1.267564,1.7822930000000001,2.197967,2.3782919999999996,3.2196,3.9414599999999997,4.428518,4.795431,5.569655,5.967755,6.760248,6.97468,7.157159,7.570022,7.882319,8.017050999999999,8.022931,7.87445,7.5654259999999995,7.163243,6.9392119999999995,6.6983369999999995,5.952882,5.391909,4.610167,4.266604,3.934504,3.241988,2.375506,2.172929,1.8472419999999998,1.213689,0.875368,0.5610539999999999,0.347655,1.030599,1.413677,1.828342,2.479129,2.8781470000000002,3.654094,4.989707,5.432243,5.727311,6.112947,6.3450370000000005,6.561072,7.682644,7.897403999999999,8.127127,8.420571,8.873664,9.617821000000001,10.053077,10.448341000000001,10.740963,11.147307000000001,11.588536999999999,12.040149000000001,12.37738,12.785097,13.017578,13.080597000000001,12.576811,12.264887,11.591476,11.06874,10.439511,10.126584,9.769122,8.961615,8.650967999999999,8.126041,7.824549,7.242377,6.79748,6.325825,6.933014999999999,7.721875999999999,8.565039,8.948718,8.80609,8.60009,8.022931,8.084928999999999,8.49822,9.032278999999999,9.402417999999999,9.856167999999998,11.159336999999999,11.381039999999999,11.095999999999998,11.026698,11.490126,12.177989,12.751231,12.887681,13.833382,14.465284,14.701960999999999,14.664701,14.483910999999999,14.325248,14.78553,14.996255999999999,15.169964000000002,15.425629999999998,15.910079000000001,16.411943,16.785714000000002
79-2803875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.054560000000000004,0.485075,0.9998049999999999,1.4154790000000002,1.595803,2.437112,3.1589709999999998,3.64603,4.012943,4.787166,5.185266,5.9767589999999995,6.192191,6.37467,6.785533,7.09783,7.233561999999999,7.240442999999999,7.091962,6.783937,6.381755,6.156724,5.915849,5.168393,4.609421,3.8276779999999997,3.484115,3.152015,2.459499,1.593017,1.39044,1.064754,0.4312,0.0,0.868458,1.2170239999999999,1.8999669999999997,2.283045,2.69771,3.348497,3.7475160000000005,4.523462,5.859075,6.301611,6.596678999999999,6.982315,7.214405,7.430439999999999,8.552013,8.766772,8.996495,9.289939,9.743032000000001,10.487189,10.922445,11.317708999999999,11.610331,12.016675,12.457906,12.909517,13.231132,12.823414999999999,12.594934,12.298108000000001,11.794322,11.482398,10.808988000000001,10.286251,9.657022,9.344096,8.986634,8.179127000000001,7.868479,7.343552000000001,7.04206,6.4598889999999995,6.014991,5.543337,6.150526999999999,6.939388,7.78255,8.165230000000001,8.023601,7.815600999999999,7.240442999999999,7.303439999999999,7.713732,8.25079,8.61993,9.072678999999999,10.375848,10.505671000000001,10.221632000000001,10.152330000000001,10.614758,11.302621,11.875862,12.012313,12.958014,13.589915,13.826592999999999,13.791332999999998,13.608543,13.450879999999998,13.910160999999999,14.120888,14.292596,14.550262,15.036710999999999,15.536575,15.910345000000001
80-2803874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.472635,0.9873649999999999,1.403039,1.5833629999999999,2.424672,3.146531,3.6335900000000003,4.000503,4.774726,5.173826,5.965319,6.180751,6.363231,6.774093,7.08639,7.222122,7.228003,7.079522,6.771497,6.369315,6.145283999999999,5.904408999999999,5.156954,4.5969809999999995,3.815238,3.471676,3.139575,2.44706,1.580578,1.3780000000000001,1.052314,0.41876,0.054560000000000004,0.8560190000000001,1.204584,1.8875279999999999,2.2706049999999998,2.68527,3.336057,3.7350760000000003,4.5110220000000005,5.846635,6.289171,6.584239,6.969875,7.2019649999999995,7.417999999999999,8.539572999999999,8.754332000000002,8.984055,9.277499,9.730592999999999,10.474749000000001,10.910006,11.305269000000001,11.597891,12.004235000000001,12.445466,12.897077000000001,13.218692,12.810975,12.582494,12.285668,11.781882000000001,11.469958,10.796548,10.273812,9.644582000000002,9.331656,8.974194,8.166687,7.856039,7.331113,7.0296199999999995,6.447449,6.002551,5.530897,6.1380870000000005,6.926947999999999,7.770110000000001,8.153789999999999,8.011161,7.804162,7.228003,7.291,7.702292,8.238351,8.607489999999999,9.061239,10.364408000000001,10.518111,10.234072,10.164769999999999,10.627198,11.31506,11.889302,12.024753,12.970454,13.602355,13.839032999999999,13.803772,13.620982999999999,13.462319,13.925601,14.136328,14.308035999999998,14.565701999999998,15.04915,15.549014999999999,15.922785000000001
81-2803973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51473,0.9304040000000001,1.1107280000000002,1.9520369999999998,2.673896,3.160955,3.5278680000000002,4.302091000000001,4.701191000000001,5.492684,5.708116,5.890594999999999,6.300458,6.614755000000001,6.749486999999999,6.756367999999999,6.605886999999999,6.297862,5.89668,5.672649,5.431774,4.685318,4.124346,3.342603,2.99904,2.6669400000000003,1.9744240000000002,1.107942,0.905365,1.2400520000000002,0.8233950000000001,0.485075,1.2606540000000002,1.609219,2.292163,2.67524,3.089906,3.7406919999999997,4.139711,4.915657,6.25127,6.6938059999999995,6.988875,7.374510000000001,7.6066,7.822635000000001,8.944208,9.158967,9.388689999999999,9.682135,10.135228,10.879384,11.314641,11.709904,12.002526,12.40887,12.850100999999999,13.083288,12.746057,12.338339999999999,12.109859,11.813033,11.309247000000001,10.997323,10.323913000000001,9.801177000000001,9.171947,8.859021,8.501559,7.694052,7.383404,6.858477000000001,6.556985000000001,5.974814,5.529916,5.058262,5.665451999999999,6.454313,7.297475,7.680155,7.538525999999999,7.332527000000001,6.756367999999999,6.817365,7.230657000000001,7.765714999999999,8.134855,8.589604,9.890773,10.783757000000001,10.706707000000002,10.637405000000001,11.097833,11.787695,12.359937,12.496388,13.442089000000001,14.07499,14.311668,14.274407,14.092618,13.934954000000001,14.397236,14.607963,14.779670999999999,15.035337,15.519785999999998,16.02165,16.393420000000003
82-2803975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.415674,0.5959979999999999,1.437307,2.159166,2.646225,3.013138,3.7873620000000003,4.186462000000001,4.977955000000001,5.193387,5.375866,5.786728,6.099025,6.234758,6.240638,6.092157,5.784133,5.38195,5.157919000000001,4.917044000000001,4.169589,3.6096160000000004,2.827874,2.484311,2.1522099999999997,1.459695,0.593213,0.390635,0.725322,1.338125,0.9998049999999999,1.7753830000000002,2.123949,2.806892,3.18997,3.604635,4.255422,4.654441,5.4303870000000005,6.766,7.2085360000000005,7.503603999999999,7.889239999999999,8.12133,8.337365,9.458938,9.673697,9.90342,10.196864,10.649957,11.394114,11.829369999999999,12.224634,12.517256,12.9236,13.02017,12.568559,12.231327,11.823611,11.595130000000001,11.298303,10.794516999999999,10.482593,9.809183,9.286447,8.657217999999999,8.344291,7.986828999999999,7.179322,6.868674,6.343748000000001,6.042255,5.460083999999999,5.015187,4.543532,5.150722,5.939583,6.782746,7.166425,7.023797,6.816797,6.240638,6.303636,6.714927,7.250986,7.620125,8.073875,9.377044,10.269028,10.553067,11.151135,11.612563,12.300425,12.874667,13.011117,13.956818,14.587720000000001,14.824398,14.788136999999999,14.605348000000001,14.447683999999999,14.908966,15.119693,15.291401,15.549067,16.033514999999998,16.533379999999998,16.90715
83-2805718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180324,1.021633,1.7434919999999998,2.2385509999999997,2.605464,3.379688,3.7787879999999996,4.570281,4.785712999999999,4.967192,5.379054,5.691351,5.827083999999999,5.832964,5.684483,5.376459,4.974276000000001,4.750245,4.50937,3.761915,3.201942,2.4202,2.076637,1.786614,1.094098,0.22761599999999999,0.025039,0.359725,0.9932790000000001,1.4154790000000002,2.191057,2.539622,3.222566,3.6056440000000003,4.020308999999999,4.6710959999999995,5.070114,5.846061,7.181674,7.624210000000001,7.919278,8.304914,8.537004,8.753039,9.874611,10.089371,10.319094,10.612538,11.065631,11.809788000000001,12.245044,12.640308000000001,12.93293,13.053726,12.612496,12.160885,11.823653,11.415937,11.187456,10.890628999999999,10.386842999999999,10.074919,9.401508999999999,8.878772999999999,8.249544,7.936617,7.579155,6.771648,6.461,5.936074,5.634581,5.05241,4.607513,4.135858,4.743048,5.531909,6.375072,6.757751,6.616123,6.409123,5.832964,5.895962,6.307253,6.843311999999999,7.212451,7.666200999999999,8.96937,9.861353999999999,10.145392999999999,11.135234,11.596662,12.284525,12.856767,12.993217,13.939917999999999,14.571819,14.809497,15.131692000000001,15.023021,14.865357999999999,15.32664,15.537366,15.709075,15.96674,16.451189000000003,16.951054,17.324824
84-2803979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.841309,1.5631680000000001,2.058227,2.4251400000000003,3.199363,3.5994629999999996,4.389956,4.605388,4.7878680000000005,5.19873,5.5110269999999995,5.646758999999999,5.65264,5.504159,5.196134,4.793952,4.569921,4.329046,3.5815910000000004,3.021618,2.239875,1.8963130000000001,1.6590619999999998,1.274422,0.40794,0.20536300000000002,0.54005,1.1736030000000002,1.595803,2.371382,2.7199470000000003,3.40289,3.785968,4.200633,4.85142,5.250439,6.026384999999999,7.361998,7.804533999999999,8.099602,8.485238,8.717328,8.933363,10.054936,10.269695,10.499417999999999,10.792862,11.245956,11.990112,12.425367999999999,12.820632000000002,13.113254000000001,12.873402,12.432172,11.980561,11.643329,11.235612,11.007131,10.710305,10.206519,9.894594999999999,9.221185,8.698449,8.069219,7.756292999999999,7.3988309999999995,6.591324,6.280676000000001,5.75575,5.454257,4.872086,4.427188,3.9555339999999997,4.562724,5.351585,6.1947470000000004,6.577427,6.435798,6.2287989999999995,5.65264,5.715637,6.1269290000000005,6.662988,7.032127,7.485875999999999,8.789045,9.681028999999999,9.964069,10.95391,11.416338,12.1042,12.677442,12.813892999999998,13.759594,14.391495,14.628173,14.950368,15.133157999999998,15.043682,15.507964000000001,15.715691,15.890398999999999,16.148065,16.632513,17.132378,17.506148
85-2806018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.721859,1.216918,1.583831,2.358054,2.758155,3.5496480000000004,3.76508,3.9475589999999996,4.358421,4.670718,4.806451,4.8123309999999995,4.66385,4.355825,3.953643,3.7296120000000004,3.4887370000000004,2.741282,2.180309,1.398566,1.055004,0.817753,1.510269,1.249249,1.0466719999999998,1.381358,2.014912,2.437112,3.2126900000000003,3.5612550000000005,4.244199,4.627276999999999,5.041942,5.692729,6.091748,6.867694,8.203307,8.645843,8.940911,9.326547,9.558637,9.774672,10.896244,11.111004,11.340727000000001,11.634171,12.087264,12.831421,13.136323,12.741059,12.448438000000001,12.032093,11.590863,11.139252,10.802019999999999,10.394303,10.165823,9.868996000000001,9.365210000000001,9.053286,8.379876,7.857139999999999,7.227911,6.914984,6.5575220000000005,5.750015,5.439367,4.914441,4.612948,4.030777,3.5858800000000004,3.114225,3.7214150000000004,4.510276,5.353439,5.736118,5.59549,5.38849,4.8123309999999995,4.875328,5.28662,5.822679,6.191818,6.645567,7.948736,8.83972,9.12376,10.113601,10.576029,11.263892,11.837133,11.973583999999999,12.919285,13.551185999999998,13.787864,14.110059,14.292848999999999,14.781151000000001,15.242432,15.453159,15.624867000000002,15.882532999999999,16.366982,16.866846,17.240616
86-2804334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.495059,0.861972,1.636195,2.035295,2.826788,3.04222,3.2247,3.635562,3.947859,4.083591,4.089472,3.9409910000000004,3.632966,3.230784,3.006753,2.765878,2.018422,1.45845,0.676707,0.33314499999999997,0.09589400000000001,0.78841,1.6548919999999998,1.768531,2.103218,2.736771,3.1589709999999998,3.93455,4.2831150000000004,4.966058,5.349136,5.763801,6.414588,6.813607000000001,7.5895529999999995,8.925166,9.367702,9.66277,10.048406,10.280496000000001,10.496531,11.618103999999999,11.832863,12.062586,12.35603,12.809124,12.84972,12.414464,12.0192,11.726578,11.310234,10.869003999999999,10.417392,10.080161,9.672444,9.443963,9.147136999999999,8.643351,8.331427,7.658017,7.135281,6.506051,6.193125,5.835662999999999,5.028156,4.7175080000000005,4.192581,3.891089,3.3089180000000002,2.86402,2.392366,2.999556,3.788417,4.631579,5.014259,4.87263,4.665630999999999,4.089472,4.152469,4.563761,5.099819999999999,5.468959,5.922708,7.224877,8.115861,8.399901,9.391742,9.85217,10.540032,11.115274000000001,11.250725,12.195426,12.827327,13.064005,13.3872,13.56899,14.057291000000001,14.518573000000002,14.7293,14.901008,15.158674,15.644122,16.142986999999998,16.516757000000002
87-2803983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366913,1.1411360000000002,2.433416,3.224909,3.4403410000000005,3.62282,4.033683,4.34598,4.481712,4.487593,4.339112,4.031087,3.6289050000000005,3.404874,3.163999,2.416543,1.40943,1.0748280000000001,0.7312649999999999,0.494015,1.186531,2.053013,2.25559,2.590276,3.22383,3.64603,4.421608,4.770174,5.453117,5.836195,6.250859999999999,6.9016470000000005,7.3006660000000005,8.076611999999999,9.412225,9.854761,10.149828999999999,10.535465,10.767555,10.98359,12.105163000000001,12.319922,12.549645,12.843088999999999,13.279817999999999,12.534661,12.099405,11.704141,11.411519,10.995175,10.553945,10.102333999999999,9.765102,9.357385,9.128903999999999,8.832078,8.328292,8.016368,7.342958,6.820222,6.190992,5.8780660000000005,5.5206040000000005,4.713097,4.402449,3.8775230000000005,3.5760300000000003,2.993859,2.5489610000000003,2.077307,2.684497,3.473358,4.31652,4.6992,5.217249,5.063752,4.487593,4.550590000000001,4.961882,5.49794,5.8670800000000005,6.320829,7.623997999999999,8.515982000000001,8.800022,9.789863,10.252291,10.940153,11.513395,11.649845,12.595546,13.227448,13.464126,13.786321,13.969110999999998,14.457412,14.918694,15.129420999999999,15.301129000000001,15.558795000000002,16.043243,16.543108,16.916878
88-2803985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.774224,2.7473240000000003,3.538817,3.7542489999999997,3.936728,4.34759,4.659887,4.7956199999999995,4.8015,4.6530190000000005,4.344995,3.9428120000000004,3.718781,3.477906,2.730451,1.042517,1.441741,1.098178,0.860928,1.5534430000000001,2.419925,2.622503,2.957189,3.5907430000000002,4.012943,4.788521,5.137086,5.82003,6.203108,6.617773,7.268560000000001,7.667578,8.443524,9.779138,10.221674,10.516742,10.902378,11.134466999999999,11.350503,12.472075,12.686835,12.916558,13.210002,12.912905,12.167749,11.732492,11.337228999999999,11.044607000000001,10.628263,10.187032,9.735421,9.39819,8.990473,8.761992,8.465166,7.96138,7.649456,6.976045,6.453309,5.82408,5.511153,5.153691,4.346184,4.035537000000001,3.51061,3.209118,2.626946,2.182049,1.710394,2.317584,3.106445,3.949608,4.333287,4.850337000000001,5.058336,4.8015,4.864498,5.275789,5.811848,6.180987,6.634736999999999,7.937906,8.829889999999999,9.113928999999999,10.103769999999999,10.566198,11.254061,11.827303,11.963753,12.909454,13.541356,13.778032999999999,14.100229,14.283017999999998,14.771320000000001,15.232601999999998,15.443328,15.615035999999998,15.872701999999999,16.357151,16.857015,17.230786
89-2803987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9741,2.765593,2.981025,3.163504,3.5743669999999996,3.886664,4.022396,4.028277,3.879796,3.571771,3.1695889999999998,2.945558,2.704683,1.957227,0.268293,1.050036,1.393599,1.635151,2.327667,3.1941490000000003,3.396726,3.731413,4.364966000000001,4.787166,5.562745,5.91131,6.594253999999999,6.9773309999999995,7.391997,8.042783,8.441802000000001,9.217748,10.553361,10.995897,11.290965,11.676601,11.908691000000001,12.124725999999999,13.246298999999999,13.114942000000001,12.885219000000001,12.591775,12.138682000000001,11.393525,10.958269,10.563005,10.270383,9.854039,9.412809,8.961197,8.623966000000001,8.216249000000001,7.987767999999999,7.690942,7.187156,6.8752320000000005,6.201822,5.679086,5.049856,4.73693,4.379468,3.571961,3.261313,2.736386,2.434894,1.852723,1.407825,0.9361709999999999,1.543361,2.3322220000000002,3.175384,3.558064,4.076112999999999,4.283113,4.028277,4.091273999999999,4.502566000000001,5.0386239999999995,5.407764,5.8615129999999995,7.164682000000001,8.055666,8.338706,9.329547,9.790975,10.479837,11.052078999999999,11.189528999999999,12.13423,12.768132000000001,13.003810000000001,13.326004999999999,13.507795000000002,13.997095999999999,14.459378,14.670105,14.840813,15.098479000000001,15.581926999999999,16.082792,16.456561999999998
90-2803989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.791493,1.006925,1.1894040000000001,1.603267,1.915564,2.051296,2.0571770000000003,1.908696,1.600671,1.619859,1.843891,1.7342349999999997,0.9867799999999999,1.9708459999999999,2.614064,2.270502,2.033251,2.725767,3.592249,3.794826,4.129512999999999,4.763066,5.185266,5.960845,6.30941,6.992354,7.375431,7.790097,8.440883,8.839902,9.615848,10.951461,11.393997,11.689066,12.074701,12.306791,12.522826,13.644399,13.859157999999999,14.088881,14.294327,13.841234,13.096077000000001,12.660821,12.265557000000001,11.972936,11.556591000000001,11.115361,10.66375,10.326518,9.918801,9.690321,9.393494,8.889708,8.577784,7.904374000000001,7.381638000000001,6.752408,6.439482,6.08202,5.274513,4.963865,4.4389389999999995,4.137446,3.555275,3.110377,2.638723,3.2459130000000003,4.034774,3.739064,3.356384,2.840335,2.633336,2.0571770000000003,2.120174,2.531466,3.067525,3.436664,3.8904129999999997,5.192582,6.083566,6.367605999999999,7.3574470000000005,7.820875,8.507736999999999,9.081978999999999,9.217429,10.16313,10.796032,11.03271,11.354905,11.537695,12.024996,12.487278,12.697005,12.868713,13.126379,13.611826999999998,14.110692000000002,14.484461999999999
91-2806004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.215432,0.397912,0.811774,1.1240709999999998,1.259803,1.265684,1.1172030000000002,0.809178,0.828367,1.052398,1.293273,1.778273,2.7633389999999998,3.406557,3.062995,2.825744,3.5182599999999997,4.384742,4.587319,4.922006,5.555559,5.977759,6.753338,7.101903,7.784847,8.167924000000001,8.58259,9.233376,9.632394999999999,10.408341,11.743953999999999,12.18649,12.481558999999999,12.867194,13.099283999999999,13.315319,14.436892000000002,14.651651000000001,14.881374,15.086820000000001,14.633726999999999,13.888570000000001,13.453314,13.05805,12.765429,12.349084,11.907853999999999,11.456242999999999,11.119011,10.711294,10.482814,10.185986999999999,9.682201,9.370277,8.696867,8.174131,7.544900999999999,7.231975,6.874513,6.067006,5.7563580000000005,5.231432,4.929939,4.347768,3.9028699999999996,3.4312160000000005,4.038406,3.7917330000000002,2.948571,2.564891,2.0488419999999996,1.8418430000000001,1.265684,1.328681,1.739973,2.276032,2.645171,3.09892,4.401089,5.292073,5.577113,6.566953999999999,7.029382000000001,7.717244,8.289486,8.426936999999999,9.372638,10.003539,10.240217,10.563412,10.745202,11.234503,11.694785000000001,11.907511999999999,12.07922,12.334886000000001,12.820333999999999,13.320198999999999,13.693969000000001
92-2807385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182479,0.596342,0.908639,1.044371,1.050252,0.9017709999999999,0.593746,0.612934,0.836966,1.07784,1.8252959999999998,2.978771,3.622989,3.2794269999999996,3.042176,3.733692,4.600174,4.802751,5.1374379999999995,5.770991,6.193191000000001,6.96877,7.317335000000001,8.000278999999999,8.383356,8.798022,9.448808,9.847827,10.623773,11.959386,12.401922,12.696991,13.082626,13.314716,13.530751,14.652323999999998,14.867083,15.096805999999999,15.302252,14.849159,14.104002,13.668745999999999,13.273482000000001,12.980861,12.564516000000001,12.123286,11.671675,11.334442999999998,10.926727,10.698246000000001,10.401419,9.897633,9.585709,8.912299,8.389563,7.760333999999999,7.447407000000001,7.089944999999999,6.282438,5.97179,5.446864,5.145371,4.5632,4.118303,3.6466480000000003,4.253838,3.575301,2.732139,2.349459,1.8334099999999998,1.6264100000000001,1.050252,1.113249,1.524541,2.0605990000000003,2.429739,2.8834880000000003,4.185657,5.077641000000001,5.36068,6.3525220000000004,6.81495,7.500812,8.074053999999999,8.210504,9.157205000000001,9.790107,10.025785,10.348980000000001,10.530769,11.018071,11.479353,11.69008,11.862788,12.121454,12.605902,13.105767,13.479536999999999
